customer_id,age_group,city,occupation,income_level,register_date,aum,risk_appetite,vip_level,has_app
C001976,25-34,苏州,专业技术,10万以下,2021-01-03,103978.43,R3,普通,1
C001977,35-44,徐州,企业职员,30-50万,2022-10-29,349521.85,R5,银卡,1
C001978,65+,无锡,专业技术,30-50万,2021-12-07,595218.19,R1,普通,1
C001979,45-54,无锡,公务员,10万以下,2020-01-11,29921.43,R2,普通,1
C001980,25-34,上海,个体经营,10万以下,2021-11-29,38637.64,R2,金卡,1
C001981,55-64,杭州,个体经营,10万以下,2024-01-04,30639.09,R4,银卡,1
C001982,35-44,杭州,其他,10万以下,2022-07-24,10199.37,R3,普通,0
C001983,55-64,苏州,其他,50万以上,2018-11-25,1357129.42,R3,银卡,0
C001984,25-34,徐州,企业职员,10-30万,2022-03-07,197802.54,R3,普通,1
C001985,45-54,苏州,公务员,10-30万,2021-06-17,81850.01,R5,金卡,1
C001986,65+,徐州,个体经营,50万以上,2023-04-23,2377235.67,R1,普通,1
C001987,25-34,无锡,其他,30-50万,2024-04-02,438460.24,R1,普通,1
C001988,45-54,上海,公务员,30-50万,2022-10-14,363478.19,R2,普通,1
C001989,65+,北京,退休,10-30万,2019-03-10,188745.48,R3,金卡,1
C001990,25-34,苏州,企业职员,10-30万,2021-02-23,168680.69,R1,普通,1
C001991,25-34,杭州,其他,10万以下,2022-02-22,37020.47,R4,普通,0
C001992,45-54,上海,个体经营,10-30万,2021-04-08,199425.72,R3,普通,1
C001993,35-44,南通,公务员,10-30万,2019-07-10,132826.12,R5,普通,1
C001994,18-24,常州,退休,10万以下,2018-12-16,13182.16,R5,普通,0
C001995,35-44,苏州,专业技术,10-30万,2022-07-03,99328.38,R3,普通,1
C001996,45-54,南京,专业技术,10-30万,2019-05-27,48681.08,R4,普通,1
C001997,25-34,南京,其他,10-30万,2019-08-03,166696.39,R3,普通,1
C001998,35-44,上海,个体经营,10万以下,2024-05-16,46960.05,R2,普通,1
C001999,55-64,苏州,专业技术,10-30万,2019-01-12,192162.79,R3,普通,1
C002000,35-44,常州,个体经营,10-30万,2023-01-12,153245.18,R5,普通,0
C002001,55-64,北京,公务员,30-50万,2019-10-20,648996.36,R3,金卡,1
C002002,35-44,上海,公务员,30-50万,2019-01-26,181846.49,R3,普通,0
C002003,65+,南京,专业技术,10万以下,2020-12-17,28429.12,R2,普通,1
C002004,45-54,上海,企业职员,10万以下,2022-07-09,14786.87,R4,普通,1
C002005,25-34,南京,退休,10-30万,2019-04-07,100316.17,R2,金卡,1
C002006,55-64,上海,专业技术,10万以下,2021-07-16,67310.97,R3,金卡,1
C002007,35-44,南京,专业技术,10-30万,2019-10-16,207288.25,R3,普通,1
C002008,25-34,南京,退休,50万以上,2020-05-08,2088837.75,R3,普通,0
C002009,25-34,北京,个体经营,10万以下,2022-06-25,27395.73,R1,普通,1
C002010,45-54,苏州,退休,10-30万,2021-02-21,73017.15,R3,普通,0
C002011,18-24,南京,退休,30-50万,2023-03-17,439210.32,R2,普通,1
C002012,25-34,南京,公务员,10-30万,2024-05-21,209103.57,R2,普通,1
C002013,25-34,无锡,公务员,10万以下,2020-04-05,36823.39,R1,普通,1
C002014,35-44,杭州,个体经营,10万以下,2023-03-04,13576.66,R3,普通,1
C002015,35-44,南京,企业职员,50万以上,2021-04-15,1580546.32,R1,普通,1
C002016,35-44,南京,专业技术,10万以下,2023-10-24,11525.17,R2,普通,1
C002017,25-34,杭州,其他,10-30万,2020-06-21,179393.85,R4,普通,1
C002018,18-24,苏州,退休,30-50万,2023-05-29,282862.43,R2,金卡,1
C002019,45-54,南京,退休,10万以下,2022-12-01,16275.11,R4,普通,1
C002020,35-44,南京,公务员,30-50万,2023-07-12,602103.81,R3,普通,1
C002021,45-54,北京,退休,10万以下,2018-11-22,39681.55,R1,金卡,0
C002022,25-34,常州,企业职员,10万以下,2020-08-30,33696.6,R3,普通,1
C002023,18-24,徐州,个体经营,10-30万,2020-05-28,359008.37,R2,普通,1
C002024,25-34,徐州,其他,50万以上,2021-12-19,2060533.7,R5,银卡,0
C002025,35-44,常州,退休,10万以下,2019-03-31,21730.55,R2,普通,1
C002026,35-44,上海,企业职员,10万以下,2024-01-06,38892.42,R4,普通,1
C002027,55-64,北京,专业技术,50万以上,2021-12-03,1300080.83,R3,银卡,1
C002028,35-44,徐州,其他,10万以下,2023-12-02,56519.0,R4,普通,1
C002029,35-44,杭州,个体经营,30-50万,2020-03-20,460334.39,R1,银卡,1
C002030,45-54,南京,专业技术,10-30万,2018-09-10,145104.39,R3,普通,0
C002031,18-24,常州,个体经营,10-30万,2019-10-20,58341.14,R1,普通,1
C002032,35-44,南通,个体经营,30-50万,2023-06-26,412460.46,R4,普通,0
C002033,35-44,南京,专业技术,30-50万,2019-09-02,388903.65,R2,普通,1
C002034,35-44,南京,公务员,10万以下,2022-11-20,17976.95,R2,银卡,0
C002035,25-34,南京,其他,50万以上,2022-04-26,1342742.77,R3,银卡,0
C002036,55-64,苏州,其他,50万以上,2020-12-15,1865149.72,R2,普通,1
C002037,65+,杭州,企业职员,30-50万,2021-09-07,399131.03,R3,金卡,1
C002038,18-24,南京,公务员,10-30万,2023-04-16,59230.81,R3,普通,1
C002039,45-54,南通,专业技术,10-30万,2021-03-23,104677.41,R1,钻石,1
C002040,45-54,南京,个体经营,10-30万,2023-03-24,94962.24,R3,普通,0
C002041,25-34,南通,退休,10万以下,2020-02-03,33047.77,R2,银卡,1
C002042,55-64,苏州,企业职员,10-30万,2023-12-24,125243.27,R3,银卡,0
C002043,45-54,南京,退休,10-30万,2019-07-15,97678.87,R2,普通,1
C002044,65+,常州,企业职员,10-30万,2018-07-05,95790.17,R2,银卡,0
C002045,65+,苏州,公务员,10-30万,2019-12-02,124101.9,R4,普通,1
C002046,18-24,无锡,退休,10-30万,2020-10-06,194217.78,R4,银卡,1
C002047,35-44,徐州,个体经营,10-30万,2021-10-04,137939.06,R5,金卡,1
C002048,35-44,北京,公务员,10-30万,2021-03-23,244453.82,R3,普通,0
C002049,25-34,徐州,其他,50万以上,2021-05-01,2643385.81,R1,普通,1
C002050,35-44,常州,专业技术,30-50万,2019-01-23,845396.54,R2,银卡,1
C002051,65+,南通,公务员,10万以下,2023-08-25,59472.33,R1,普通,0
C002052,18-24,常州,退休,10万以下,2020-11-01,65540.75,R3,普通,0
C002053,35-44,南通,企业职员,10-30万,2021-02-07,67418.56,R1,普通,1
C002054,55-64,南通,个体经营,10-30万,2022-10-31,165870.09,R5,普通,1
C002055,35-44,常州,公务员,30-50万,2021-12-05,735554.64,R1,银卡,0
C002056,35-44,上海,专业技术,10万以下,2021-07-28,60383.21,R1,银卡,1
C002057,65+,无锡,公务员,10万以下,2024-03-16,20406.18,R4,普通,0
C002058,35-44,南京,公务员,10-30万,2021-07-16,166697.7,R2,普通,1
C002059,25-34,徐州,公务员,30-50万,2023-05-22,415326.97,R1,普通,1
C002060,18-24,杭州,退休,50万以上,2022-01-07,3777246.2,R3,金卡,1
C002061,65+,上海,其他,30-50万,2022-09-27,199900.3,R5,银卡,0
C002062,25-34,苏州,公务员,10-30万,2019-11-17,81683.09,R2,普通,1
C002063,35-44,徐州,企业职员,30-50万,2018-08-19,161765.48,R2,普通,1
C002064,25-34,深圳,专业技术,10万以下,2023-10-03,32249.6,R2,金卡,0
C002065,35-44,南京,专业技术,10-30万,2022-11-14,372192.75,R3,普通,1
C002066,65+,常州,其他,50万以上,2023-06-16,1467109.74,R2,普通,1
C002067,35-44,苏州,退休,10-30万,2021-07-03,126217.73,R3,普通,1
C002068,65+,杭州,退休,50万以上,2022-03-05,1975031.79,R2,普通,1
C002069,25-34,苏州,企业职员,10万以下,2021-09-03,28305.39,R4,金卡,1
C002070,35-44,上海,企业职员,10万以下,2023-12-27,36024.9,R3,金卡,0
C002071,55-64,南京,公务员,10-30万,2019-03-03,145998.68,R3,普通,0
C002072,35-44,南京,个体经营,50万以上,2018-06-20,982835.79,R3,银卡,1
C002073,25-34,南京,退休,10-30万,2018-12-04,114487.81,R2,金卡,1
C002074,55-64,苏州,其他,30-50万,2021-06-06,579653.79,R2,普通,1
C002075,35-44,杭州,退休,10万以下,2020-05-26,47726.44,R3,金卡,1
C002076,35-44,南京,其他,30-50万,2024-02-11,765642.52,R1,普通,0
C002077,65+,南京,个体经营,10-30万,2020-09-26,141912.37,R1,普通,1
C002078,25-34,杭州,专业技术,10万以下,2020-10-02,35840.92,R2,钻石,1
C002079,25-34,无锡,企业职员,30-50万,2019-12-28,582050.36,R1,银卡,1
C002080,18-24,南通,企业职员,30-50万,2019-09-17,297103.17,R2,普通,1
C002081,35-44,南京,退休,10-30万,2024-05-31,87321.98,R3,普通,1
C002082,25-34,北京,个体经营,10万以下,2021-12-17,28185.24,R4,银卡,1
C002083,45-54,常州,退休,10万以下,2021-06-29,15858.23,R2,银卡,0
C002084,25-34,南京,其他,50万以上,2021-07-09,1838436.52,R4,普通,1
C002085,45-54,徐州,专业技术,10-30万,2021-02-08,202761.98,R1,银卡,0
C002086,25-34,无锡,企业职员,30-50万,2020-03-12,280463.26,R5,金卡,0
C002087,35-44,苏州,专业技术,10-30万,2020-11-17,149166.98,R3,银卡,0
C002088,35-44,无锡,退休,30-50万,2023-01-03,292042.41,R2,普通,1
C002089,45-54,常州,公务员,10万以下,2020-06-01,18045.74,R3,钻石,0
C002090,35-44,徐州,个体经营,10-30万,2020-10-25,335382.7,R2,普通,0
C002091,35-44,南京,专业技术,10-30万,2023-03-19,72702.46,R2,银卡,0
C002092,55-64,上海,退休,10万以下,2020-08-12,15824.16,R2,普通,0
C002093,35-44,南京,公务员,10万以下,2021-04-10,33399.97,R5,金卡,0
C002094,25-34,上海,企业职员,10-30万,2019-07-27,137242.92,R4,金卡,1
C002095,55-64,南京,专业技术,30-50万,2022-01-20,558402.83,R3,金卡,1
C002096,35-44,无锡,企业职员,10-30万,2019-01-18,326394.17,R4,普通,1
C002097,18-24,南通,个体经营,10万以下,2021-03-08,20340.88,R1,银卡,1
C002098,35-44,徐州,公务员,50万以上,2018-10-01,1123272.94,R3,普通,1
C002099,25-34,杭州,个体经营,10万以下,2023-10-21,67060.83,R2,普通,1
C002100,25-34,常州,其他,10万以下,2023-08-28,47978.8,R2,金卡,1
C002101,45-54,北京,其他,50万以上,2023-02-06,2237828.05,R4,银卡,0
C002102,25-34,深圳,退休,30-50万,2019-07-02,297832.19,R4,银卡,0
C002103,55-64,深圳,个体经营,50万以上,2021-05-13,2633751.4,R4,普通,0
C002104,65+,苏州,专业技术,30-50万,2020-05-07,597680.28,R3,普通,1
C002105,45-54,南京,企业职员,10-30万,2024-04-19,131928.54,R2,普通,0
C002106,45-54,上海,其他,10万以下,2022-03-08,22392.67,R3,普通,0
C002107,45-54,苏州,其他,10-30万,2022-04-15,126575.57,R1,金卡,0
C002108,65+,上海,个体经营,50万以上,2018-11-09,3420232.57,R4,普通,1
C002109,35-44,南京,企业职员,30-50万,2023-10-14,231477.04,R1,普通,0
C002110,25-34,上海,其他,10-30万,2019-03-27,80446.49,R4,普通,1
C002111,35-44,南京,企业职员,10-30万,2022-03-13,87670.94,R3,普通,1
C002112,35-44,北京,企业职员,10万以下,2019-10-02,24429.39,R1,普通,1
C002113,25-34,徐州,企业职员,10-30万,2022-08-30,119059.5,R1,银卡,0
C002114,45-54,南京,公务员,30-50万,2024-01-26,645968.06,R2,普通,0
C002115,18-24,常州,其他,10万以下,2020-04-28,37784.71,R2,普通,0
C002116,65+,常州,个体经营,10-30万,2023-05-08,123706.55,R4,普通,1
C002117,25-34,北京,公务员,50万以上,2023-07-11,1722818.9,R1,银卡,1
C002118,18-24,常州,其他,10-30万,2018-11-19,163937.82,R2,普通,0
C002119,25-34,南通,个体经营,10-30万,2023-01-19,51761.09,R2,普通,0
C002120,25-34,苏州,退休,10-30万,2018-07-02,205056.15,R1,金卡,0
C002121,25-34,上海,专业技术,10万以下,2022-04-26,19845.77,R2,普通,0
C002122,18-24,南京,企业职员,10万以下,2022-09-29,24033.34,R4,普通,1
C002123,25-34,深圳,退休,10万以下,2021-09-05,35566.89,R3,金卡,1
C002124,25-34,南通,其他,10万以下,2022-09-29,28889.97,R4,普通,1
C002125,35-44,杭州,其他,10万以下,2018-10-30,38269.86,R2,金卡,1
C002126,35-44,上海,退休,10-30万,2020-09-27,128818.66,R2,普通,1
C002127,35-44,南京,退休,10万以下,2019-12-10,25959.33,R1,普通,1
C002128,35-44,苏州,退休,50万以上,2023-12-16,3221490.67,R3,普通,1
C002129,25-34,苏州,其他,10万以下,2022-12-22,42744.06,R1,普通,0
C002130,18-24,苏州,专业技术,10-30万,2020-10-30,139567.79,R1,普通,1
C002131,25-34,南京,其他,30-50万,2021-06-26,565508.01,R3,普通,0
C002132,45-54,杭州,个体经营,10万以下,2018-07-31,21084.38,R1,普通,1
C002133,65+,常州,公务员,10-30万,2020-01-23,355981.09,R3,普通,0
C002134,65+,南通,企业职员,30-50万,2022-08-17,232210.89,R3,普通,1
C002135,35-44,常州,个体经营,10-30万,2021-09-06,126985.9,R3,普通,1
C002136,35-44,南京,专业技术,10万以下,2019-12-10,25997.08,R2,普通,0
C002137,25-34,无锡,个体经营,30-50万,2021-12-12,340106.01,R3,金卡,1
C002138,45-54,苏州,企业职员,10-30万,2021-04-03,95618.22,R2,钻石,1
C002139,45-54,北京,个体经营,10-30万,2019-08-08,81584.29,R1,普通,0
C002140,55-64,上海,专业技术,10万以下,2022-09-07,54345.86,R2,普通,1
C002141,55-64,南京,企业职员,10万以下,2023-10-25,16425.68,R1,普通,1
C002142,35-44,上海,专业技术,30-50万,2021-12-06,654091.01,R2,普通,1
C002143,45-54,南通,个体经营,10-30万,2023-02-04,165962.29,R3,普通,1
C002144,55-64,南京,专业技术,10万以下,2021-02-04,24797.72,R4,金卡,1
C002145,25-34,南京,企业职员,10-30万,2019-04-12,156615.75,R2,金卡,0
C002146,65+,南京,退休,50万以上,2019-10-30,1386129.87,R1,普通,1
C002147,25-34,杭州,个体经营,10万以下,2020-01-09,17299.79,R1,普通,1
C002148,65+,杭州,个体经营,10万以下,2021-02-27,17391.48,R5,普通,1
C002149,45-54,南通,企业职员,10-30万,2019-01-25,166536.17,R2,银卡,1
C002150,25-34,南京,个体经营,10-30万,2018-11-04,162272.48,R2,银卡,0
C002151,45-54,苏州,个体经营,10-30万,2019-11-07,135435.76,R1,普通,0
C002152,18-24,无锡,企业职员,30-50万,2023-09-17,328884.39,R4,普通,0
C002153,45-54,苏州,专业技术,10万以下,2022-08-16,27275.3,R2,银卡,1
C002154,55-64,南通,公务员,10-30万,2018-08-25,101973.72,R1,普通,1
C002155,45-54,南京,个体经营,10-30万,2023-12-24,50099.93,R2,银卡,1
C002156,55-64,南京,企业职员,10-30万,2021-02-05,123732.05,R3,普通,1
C002157,25-34,南通,专业技术,10-30万,2020-07-25,155822.75,R2,普通,1
C002158,25-34,苏州,企业职员,30-50万,2022-01-21,413752.9,R5,普通,1
C002159,35-44,上海,专业技术,10-30万,2020-03-05,290634.46,R4,银卡,0
C002160,18-24,上海,个体经营,30-50万,2023-12-16,242059.48,R3,普通,0
C002161,35-44,徐州,退休,10万以下,2023-02-04,21555.81,R5,普通,1
C002162,25-34,深圳,个体经营,10-30万,2022-08-19,128252.53,R4,普通,1
C002163,35-44,徐州,专业技术,10-30万,2023-05-22,135554.69,R2,金卡,0
C002164,35-44,上海,其他,10-30万,2021-10-11,46380.89,R3,普通,1
C002165,55-64,徐州,公务员,10万以下,2021-08-05,40550.43,R3,金卡,1
C002166,25-34,杭州,企业职员,50万以上,2018-10-09,1698292.83,R3,金卡,0
C002167,55-64,无锡,专业技术,50万以上,2021-06-29,519841.48,R3,普通,0
C002168,35-44,无锡,企业职员,30-50万,2019-11-10,377326.14,R4,金卡,0
C002169,35-44,苏州,公务员,30-50万,2023-11-20,266985.35,R4,普通,0
C002170,35-44,南通,退休,10万以下,2024-01-23,23915.71,R2,银卡,0
C002171,35-44,无锡,退休,10-30万,2022-01-14,61463.37,R3,普通,1
C002172,25-34,深圳,企业职员,10-30万,2022-06-10,147759.52,R3,银卡,1
C002173,35-44,南通,专业技术,30-50万,2018-11-08,965216.8,R4,银卡,1
C002174,25-34,苏州,专业技术,10万以下,2021-06-15,34250.77,R2,普通,1
C002175,35-44,常州,公务员,10万以下,2021-06-24,10191.0,R1,普通,0
C002176,35-44,上海,退休,10-30万,2019-04-18,138419.62,R2,普通,1
C002177,35-44,杭州,退休,10万以下,2019-03-16,27217.99,R1,普通,1
C002178,55-64,徐州,专业技术,30-50万,2019-09-27,230663.12,R1,普通,1
C002179,25-34,南京,公务员,10万以下,2021-10-11,35802.2,R2,银卡,0
C002180,65+,杭州,公务员,10-30万,2023-02-11,186302.95,R1,普通,1
C002181,55-64,北京,专业技术,30-50万,2024-03-15,286350.85,R4,普通,1
C002182,65+,北京,企业职员,10-30万,2024-02-10,52753.25,R2,钻石,1
C002183,55-64,上海,个体经营,10万以下,2019-07-03,10972.16,R2,普通,1
C002184,25-34,南京,其他,10万以下,2023-08-14,21506.49,R3,银卡,1
C002185,35-44,深圳,专业技术,10万以下,2021-12-01,27755.82,R2,普通,1
C002186,25-34,南京,其他,10万以下,2021-05-20,23177.79,R3,银卡,0
C002187,55-64,南京,公务员,10-30万,2021-01-24,85272.39,R4,银卡,1
C002188,45-54,徐州,退休,10-30万,2023-11-16,159403.94,R2,普通,1
C002189,25-34,常州,退休,10万以下,2021-04-06,37811.39,R2,普通,1
C002190,65+,上海,公务员,10万以下,2022-11-29,33148.39,R2,普通,0
C002191,25-34,徐州,公务员,50万以上,2022-05-13,2256260.96,R2,普通,1
C002192,35-44,南京,个体经营,10万以下,2019-06-21,21607.57,R3,银卡,1
C002193,45-54,徐州,专业技术,10-30万,2021-08-23,69422.58,R2,银卡,1
C002194,18-24,杭州,退休,10-30万,2021-12-29,92418.29,R2,普通,0
C002195,45-54,杭州,其他,10万以下,2024-04-26,22321.4,R3,普通,1
C002196,55-64,南京,企业职员,50万以上,2018-06-01,537847.82,R1,普通,1
C002197,18-24,苏州,专业技术,10万以下,2020-11-03,22837.71,R1,普通,1
C002198,35-44,南京,其他,10-30万,2019-11-11,208495.41,R3,普通,1
C002199,25-34,上海,公务员,10-30万,2021-10-20,179095.37,R1,普通,1
C002200,45-54,徐州,其他,30-50万,2022-10-27,520118.4,R3,普通,1
C002201,25-34,常州,其他,10-30万,2022-10-08,128162.73,R4,金卡,1
C002202,65+,苏州,企业职员,30-50万,2024-05-15,825437.72,R3,普通,0
C002203,55-64,上海,公务员,10-30万,2019-01-23,70626.67,R2,普通,0
C002204,25-34,杭州,公务员,10-30万,2021-03-29,74075.01,R2,普通,0
C002205,35-44,常州,企业职员,30-50万,2022-04-17,701774.54,R3,银卡,1
C002206,45-54,南京,个体经营,10-30万,2020-03-01,121667.78,R3,银卡,1
C002207,45-54,常州,个体经营,10-30万,2023-08-20,85790.01,R5,银卡,0
C002208,35-44,北京,个体经营,10万以下,2021-08-02,39533.95,R3,普通,1
C002209,25-34,南通,退休,10万以下,2021-10-14,24094.03,R2,普通,1
C002210,25-34,上海,个体经营,10-30万,2018-12-15,78943.23,R2,银卡,1
C002211,65+,苏州,公务员,10万以下,2019-08-11,19463.12,R4,金卡,0
C002212,35-44,苏州,退休,10-30万,2019-10-16,140930.44,R3,金卡,0
C002213,55-64,南京,专业技术,10万以下,2022-11-07,33251.67,R4,金卡,1
C002214,35-44,苏州,个体经营,10-30万,2021-04-13,256176.11,R3,普通,0
C002215,65+,南京,专业技术,30-50万,2018-07-06,345993.48,R5,普通,1
C002216,25-34,常州,公务员,10-30万,2024-04-20,102916.4,R3,银卡,1
C002217,25-34,无锡,退休,10-30万,2020-06-28,246486.82,R5,银卡,1
C002218,65+,杭州,公务员,10万以下,2022-05-18,49107.94,R4,普通,1
C002219,65+,无锡,企业职员,10万以下,2019-12-13,32254.14,R4,银卡,1
C002220,25-34,南京,个体经营,10-30万,2021-06-09,54980.87,R5,钻石,1
C002221,35-44,南京,公务员,30-50万,2020-03-12,266543.42,R3,普通,1
C002222,35-44,苏州,专业技术,30-50万,2022-11-28,236138.18,R3,普通,1
C002223,35-44,上海,个体经营,10-30万,2019-02-06,122207.16,R3,普通,1
C002224,25-34,徐州,其他,30-50万,2019-05-16,310223.81,R3,普通,1
C002225,55-64,徐州,个体经营,30-50万,2020-07-29,891510.3,R3,银卡,0
C002226,25-34,杭州,企业职员,30-50万,2021-11-10,182316.82,R3,银卡,1
C002227,45-54,苏州,专业技术,30-50万,2023-07-03,223809.38,R2,普通,1
C002228,18-24,常州,退休,10万以下,2023-03-10,33903.28,R4,金卡,1
C002229,18-24,南京,公务员,10万以下,2022-01-05,38935.85,R4,普通,1
C002230,45-54,南京,公务员,10-30万,2019-09-21,32914.84,R3,普通,1
C002231,35-44,无锡,公务员,10-30万,2018-09-18,50389.69,R2,银卡,1
C002232,45-54,上海,退休,30-50万,2020-10-01,350605.86,R4,金卡,1
C002233,25-34,杭州,公务员,10-30万,2018-10-06,236397.23,R3,普通,1
C002234,65+,苏州,公务员,10万以下,2023-03-25,77098.04,R2,普通,1
C002235,45-54,无锡,企业职员,30-50万,2019-12-10,325126.98,R3,银卡,0
C002236,55-64,北京,个体经营,10万以下,2021-03-16,27546.46,R3,金卡,1
C002237,25-34,上海,其他,30-50万,2023-07-28,263230.92,R3,银卡,1
C002238,35-44,上海,个体经营,10万以下,2020-03-26,41173.74,R2,金卡,0
C002239,35-44,无锡,企业职员,10-30万,2018-12-22,257689.8,R2,普通,1
C002240,35-44,苏州,退休,10-30万,2021-09-18,224865.42,R4,普通,1
C002241,25-34,上海,个体经营,10万以下,2022-11-16,29568.13,R5,普通,1
C002242,18-24,南京,企业职员,10万以下,2022-08-05,19725.88,R2,普通,1
C002243,35-44,南通,企业职员,10万以下,2020-10-17,30123.21,R4,银卡,1
