contact_id,customer_id,product_id,channel,contact_date,responded
K008276,C006506,P009,app_push,2025-10-22,0
K008277,C003632,P025,app_push,2025-12-13,1
K008278,C001314,P018,sms,2025-09-30,0
K008279,C003347,P022,manager,2025-12-25,1
K008280,C003394,P005,sms,2025-11-15,0
K008281,C005172,P024,call,2025-06-29,1
K008282,C000016,P028,app_push,2026-03-07,0
K008283,C002090,P008,call,2025-11-11,1
K008284,C002560,P002,app_push,2025-08-25,0
K008285,C006527,P014,sms,2025-06-14,0
K008286,C000615,P007,call,2025-04-05,0
K008287,C001179,P023,app_push,2025-08-15,0
K008288,C002425,P009,manager,2025-08-21,0
K008289,C005559,P029,app_push,2025-12-15,0
K008290,C005905,P023,call,2025-09-27,0
K008291,C004041,P011,manager,2025-06-10,0
K008292,C003106,P012,manager,2026-01-03,1
K008293,C005631,P013,call,2026-03-05,0
K008294,C004936,P021,app_push,2025-05-08,0
K008295,C004840,P018,app_push,2025-08-26,0
K008296,C000462,P009,manager,2025-10-05,0
K008297,C002522,P007,app_push,2025-06-10,0
K008298,C007985,P003,manager,2025-06-22,0
K008299,C003178,P027,app_push,2025-04-11,0
K008300,C005058,P015,sms,2025-08-06,0
K008301,C000022,P008,manager,2025-09-03,0
K008302,C007153,P020,sms,2026-02-07,0
K008303,C003395,P007,sms,2025-11-07,0
K008304,C003088,P013,manager,2026-03-25,1
K008305,C000065,P002,call,2025-08-25,1
K008306,C001686,P019,call,2025-04-02,0
K008307,C007432,P004,app_push,2025-10-26,1
K008308,C001829,P030,manager,2025-09-23,0
K008309,C000097,P020,app_push,2025-04-13,0
K008310,C006342,P013,app_push,2025-10-04,0
K008311,C004817,P005,call,2025-05-08,1
K008312,C007737,P010,app_push,2025-06-04,0
K008313,C002861,P010,sms,2025-04-23,0
K008314,C002677,P005,sms,2025-06-13,0
K008315,C007458,P004,call,2025-12-11,0
K008316,C006719,P007,manager,2025-07-03,0
K008317,C000364,P029,manager,2025-07-21,1
K008318,C003398,P012,sms,2026-01-30,0
K008319,C005544,P014,app_push,2025-04-16,0
K008320,C004118,P024,manager,2025-06-09,0
K008321,C000970,P003,manager,2025-10-27,1
K008322,C006538,P026,sms,2025-06-11,0
K008323,C004846,P024,call,2025-04-10,0
K008324,C002051,P001,app_push,2025-08-21,0
K008325,C003445,P015,app_push,2025-04-08,0
K008326,C001366,P017,app_push,2025-12-02,0
K008327,C001984,P001,sms,2025-12-17,0
K008328,C001085,P020,app_push,2025-10-01,0
K008329,C006143,P017,app_push,2025-04-05,0
K008330,C001897,P028,manager,2025-12-16,0
K008331,C003981,P027,sms,2026-01-16,0
K008332,C004698,P012,app_push,2025-07-27,0
K008333,C003469,P002,manager,2026-02-25,1
K008334,C005612,P011,app_push,2025-06-15,0
K008335,C004205,P027,sms,2025-04-02,0
K008336,C001057,P008,app_push,2026-01-21,1
K008337,C006633,P015,manager,2025-11-16,1
K008338,C002501,P003,manager,2026-02-24,0
K008339,C001444,P011,sms,2026-02-26,0
K008340,C002127,P019,app_push,2025-09-03,0
K008341,C004676,P012,manager,2025-05-17,0
K008342,C001788,P001,app_push,2025-08-19,0
K008343,C007205,P003,manager,2026-03-10,0
K008344,C004579,P009,app_push,2026-02-01,0
K008345,C000893,P011,app_push,2025-06-04,0
K008346,C000010,P011,app_push,2025-11-07,0
K008347,C000697,P022,app_push,2025-06-02,0
K008348,C000164,P029,manager,2025-08-05,0
K008349,C005536,P012,call,2025-10-14,0
K008350,C000423,P030,app_push,2025-06-02,0
K008351,C001915,P020,manager,2026-01-15,0
K008352,C006845,P022,manager,2025-07-30,0
K008353,C003645,P019,sms,2025-06-16,0
K008354,C005492,P028,call,2026-03-26,0
K008355,C004600,P003,sms,2026-03-08,0
K008356,C003820,P014,app_push,2025-11-01,1
K008357,C005604,P019,app_push,2025-06-29,0
K008358,C004792,P023,app_push,2025-10-26,0
K008359,C005402,P021,app_push,2025-05-09,0
K008360,C000237,P002,sms,2025-08-26,0
K008361,C003020,P001,call,2025-09-13,0
K008362,C005943,P027,sms,2025-08-05,0
K008363,C005849,P017,call,2025-10-05,0
K008364,C001042,P010,app_push,2026-02-15,0
K008365,C002697,P018,app_push,2025-06-13,0
K008366,C002171,P027,app_push,2025-12-06,0
K008367,C002557,P009,call,2025-09-16,0
K008368,C000352,P028,sms,2025-10-01,0
K008369,C003849,P019,sms,2025-06-22,0
K008370,C007145,P013,sms,2025-12-31,1
K008371,C003222,P013,sms,2026-03-13,1
K008372,C001605,P014,call,2025-11-19,0
K008373,C003344,P011,call,2026-01-20,1
K008374,C002936,P025,call,2025-04-08,0
K008375,C002938,P001,call,2026-01-16,0
K008376,C000177,P017,manager,2026-02-14,1
K008377,C002963,P023,app_push,2025-10-15,0
K008378,C000488,P025,app_push,2025-09-26,1
K008379,C004343,P029,manager,2025-08-16,1
K008380,C003364,P025,app_push,2025-07-05,0
K008381,C000144,P023,sms,2025-10-24,0
K008382,C004798,P019,manager,2026-03-11,0
K008383,C003977,P028,call,2026-03-15,0
K008384,C002721,P030,manager,2026-03-10,1
K008385,C004017,P017,app_push,2025-04-02,0
K008386,C006967,P024,app_push,2025-07-19,0
K008387,C004071,P023,call,2025-08-15,0
K008388,C001213,P026,sms,2026-03-19,0
K008389,C005697,P001,call,2025-05-08,0
K008390,C005606,P017,manager,2025-05-26,0
K008391,C004745,P015,call,2025-08-14,0
K008392,C006298,P009,sms,2025-10-02,0
K008393,C007334,P007,sms,2025-04-22,0
K008394,C003299,P011,manager,2025-11-10,1
K008395,C002567,P025,app_push,2025-12-14,0
K008396,C004842,P028,manager,2025-08-06,0
K008397,C006130,P019,app_push,2025-09-08,0
K008398,C001604,P009,call,2026-03-14,0
K008399,C003067,P011,app_push,2025-07-31,0
K008400,C004824,P004,sms,2025-08-11,0
K008401,C000744,P026,sms,2025-11-01,0
K008402,C006429,P021,manager,2025-12-26,1
K008403,C005210,P022,sms,2025-09-27,0
K008404,C004531,P020,call,2025-12-13,0
K008405,C001700,P026,manager,2025-05-30,1
K008406,C006919,P011,manager,2025-11-06,0
K008407,C005216,P027,sms,2025-09-07,0
K008408,C003618,P002,call,2025-06-04,0
K008409,C000774,P010,app_push,2025-04-30,1
K008410,C004989,P018,app_push,2025-04-24,0
K008411,C001259,P002,sms,2026-03-07,0
K008412,C000216,P022,call,2026-01-07,0
K008413,C002864,P015,app_push,2025-10-26,0
K008414,C004061,P019,sms,2025-08-16,0
K008415,C005455,P005,sms,2025-05-30,0
K008416,C000835,P008,manager,2025-09-19,1
K008417,C007801,P005,call,2026-02-24,0
K008418,C006572,P019,manager,2025-07-07,1
K008419,C001835,P013,sms,2025-09-28,0
K008420,C001108,P019,call,2025-05-07,0
K008421,C005839,P007,call,2025-09-06,0
K008422,C005491,P013,call,2025-06-13,0
K008423,C007333,P017,manager,2025-07-29,0
K008424,C005224,P028,call,2025-12-01,0
K008425,C001274,P021,call,2025-05-27,0
K008426,C007552,P019,call,2026-03-19,0
K008427,C006234,P021,sms,2025-08-22,0
K008428,C005018,P013,app_push,2025-07-29,0
K008429,C001069,P023,sms,2025-10-07,0
K008430,C001486,P023,sms,2025-08-03,0
K008431,C004093,P030,sms,2025-07-29,0
K008432,C005107,P016,call,2025-07-16,0
K008433,C005985,P005,manager,2026-01-08,1
K008434,C002278,P003,call,2025-12-25,0
K008435,C005787,P015,sms,2025-10-12,0
K008436,C004197,P010,app_push,2025-11-09,0
K008437,C000083,P029,manager,2026-01-19,1
K008438,C002789,P007,sms,2025-07-14,0
K008439,C003856,P001,call,2026-01-03,0
K008440,C000831,P008,app_push,2025-06-18,0
K008441,C003529,P020,sms,2025-07-20,1
K008442,C005425,P010,call,2025-09-29,0
K008443,C007740,P030,manager,2026-02-09,0
K008444,C005228,P030,call,2025-05-29,0
K008445,C000942,P029,app_push,2025-09-22,0
K008446,C002424,P013,call,2025-10-30,0
K008447,C002203,P029,call,2025-10-17,0
K008448,C002775,P017,manager,2025-09-20,0
K008449,C007635,P029,sms,2025-05-09,0
K008450,C005580,P020,call,2025-08-03,0
K008451,C003087,P028,app_push,2026-02-25,0
K008452,C006190,P022,call,2025-07-13,0
K008453,C004805,P005,app_push,2025-11-25,0
K008454,C003364,P024,call,2025-11-03,0
K008455,C001098,P030,manager,2026-02-14,1
K008456,C007224,P024,call,2025-09-05,0
K008457,C005466,P012,manager,2025-05-16,1
K008458,C004264,P011,app_push,2025-10-27,0
K008459,C002626,P022,app_push,2025-05-01,0
K008460,C005308,P027,call,2025-05-07,0
K008461,C000637,P028,call,2025-04-06,0
K008462,C007159,P013,app_push,2025-06-25,0
K008463,C005567,P027,manager,2025-12-05,0
K008464,C004345,P013,app_push,2025-06-06,0
K008465,C001119,P016,sms,2025-06-20,0
K008466,C001090,P018,manager,2025-10-26,1
K008467,C001920,P014,app_push,2025-09-19,0
K008468,C005967,P014,manager,2025-11-10,0
K008469,C006805,P027,sms,2025-11-24,0
K008470,C000798,P009,sms,2026-02-16,0
K008471,C001939,P013,call,2025-06-03,0
K008472,C003135,P020,call,2025-11-08,0
K008473,C000210,P029,sms,2026-02-23,1
K008474,C006281,P011,app_push,2025-04-13,0
K008475,C002189,P008,manager,2025-08-08,0
K008476,C002391,P003,app_push,2025-06-05,0
K008477,C001548,P026,sms,2025-06-29,0
K008478,C003901,P027,app_push,2025-12-15,0
K008479,C002678,P015,app_push,2025-11-18,0
K008480,C007171,P022,manager,2025-11-20,0
K008481,C006139,P021,call,2025-10-04,0
K008482,C004906,P029,app_push,2025-11-06,0
K008483,C001590,P027,manager,2025-06-07,0
K008484,C006201,P023,call,2025-11-15,1
K008485,C003429,P026,manager,2025-05-12,1
K008486,C003634,P008,sms,2025-10-28,0
K008487,C001610,P027,manager,2025-08-31,0
K008488,C007109,P021,call,2025-12-24,0
K008489,C002226,P029,app_push,2025-10-15,1
K008490,C002043,P023,call,2025-04-07,0
K008491,C003229,P028,call,2025-06-25,0
K008492,C003547,P030,app_push,2025-06-20,0
K008493,C002171,P014,app_push,2026-01-22,0
K008494,C007071,P001,sms,2025-08-03,0
K008495,C007140,P023,sms,2025-11-24,0
K008496,C001886,P013,call,2025-12-31,0
K008497,C002483,P007,sms,2025-09-11,0
K008498,C002881,P020,manager,2025-11-06,0
K008499,C002146,P010,call,2025-11-14,1
K008500,C003424,P016,sms,2025-10-05,0
K008501,C005665,P008,call,2025-11-18,0
K008502,C002621,P011,manager,2025-06-07,1
K008503,C004765,P027,manager,2026-03-08,0
K008504,C000760,P020,call,2025-07-08,0
K008505,C005922,P002,app_push,2026-03-17,0
K008506,C007206,P029,app_push,2025-06-18,0
K008507,C005253,P014,manager,2025-08-19,1
K008508,C003427,P022,manager,2026-01-23,1
K008509,C002481,P020,sms,2025-08-15,0
K008510,C007888,P006,manager,2025-12-25,1
K008511,C005956,P010,app_push,2026-03-25,0
K008512,C004071,P006,sms,2025-07-21,0
K008513,C001251,P002,app_push,2025-10-06,0
K008514,C003777,P015,manager,2025-04-09,0
K008515,C005706,P005,sms,2025-04-16,0
K008516,C001273,P015,call,2026-02-20,0
K008517,C005640,P019,sms,2025-10-20,0
K008518,C000204,P026,app_push,2026-01-02,0
K008519,C001450,P001,manager,2025-06-22,1
K008520,C002505,P021,manager,2025-07-25,1
K008521,C004911,P017,sms,2025-11-16,0
K008522,C006387,P002,app_push,2025-07-05,0
K008523,C003055,P027,sms,2025-09-18,0
K008524,C004534,P007,app_push,2026-01-14,0
K008525,C000012,P030,app_push,2025-11-30,1
K008526,C000048,P002,manager,2026-03-09,0
K008527,C005595,P026,sms,2025-05-10,0
K008528,C004024,P003,call,2025-06-14,0
K008529,C006909,P003,app_push,2026-01-10,0
K008530,C004359,P030,app_push,2026-02-23,0
K008531,C007215,P007,call,2025-06-11,0
K008532,C001425,P007,call,2025-04-30,0
K008533,C005157,P015,manager,2025-10-12,0
K008534,C003902,P028,call,2025-09-30,0
K008535,C002372,P003,call,2025-10-20,0
K008536,C001459,P008,call,2025-09-22,0
K008537,C000892,P026,manager,2025-12-18,1
K008538,C007217,P008,app_push,2025-08-12,1
K008539,C001500,P012,app_push,2025-10-31,0
K008540,C002933,P029,sms,2025-09-15,0
K008541,C007150,P009,app_push,2025-06-29,1
K008542,C001598,P023,sms,2025-05-16,0
K008543,C004770,P028,manager,2026-01-27,0
K008544,C002000,P017,sms,2025-09-10,0
K008545,C002398,P005,app_push,2025-09-16,0
K008546,C002052,P019,sms,2025-08-03,0
K008547,C005211,P023,call,2025-09-18,0
K008548,C001294,P006,app_push,2025-05-20,0
K008549,C002413,P011,app_push,2025-05-27,0
K008550,C005196,P008,call,2025-06-24,0
K008551,C007195,P015,call,2026-02-09,0
K008552,C002115,P022,manager,2026-01-21,0
K008553,C007485,P010,call,2025-05-07,0
K008554,C000008,P022,app_push,2026-03-22,1
K008555,C001629,P008,sms,2025-04-18,0
K008556,C005557,P027,manager,2026-03-08,0
K008557,C002330,P008,app_push,2026-01-04,1
K008558,C002696,P018,app_push,2025-09-11,0
K008559,C004506,P006,call,2026-02-11,0
K008560,C003055,P001,sms,2025-08-04,0
K008561,C004680,P007,sms,2026-02-21,0
K008562,C002221,P027,call,2026-02-10,0
K008563,C000989,P018,app_push,2025-05-15,0
K008564,C002163,P011,sms,2025-09-05,0
K008565,C003928,P030,manager,2025-06-17,1
K008566,C003693,P027,app_push,2025-08-18,0
K008567,C006057,P018,sms,2025-07-16,0
K008568,C001284,P023,manager,2025-10-09,1
K008569,C005117,P009,manager,2025-12-05,0
K008570,C004915,P010,manager,2025-09-14,1
K008571,C001229,P014,manager,2025-09-15,0
K008572,C002626,P023,sms,2026-02-28,0
K008573,C007880,P029,call,2025-04-14,0
K008574,C000217,P024,manager,2025-04-03,0
K008575,C006740,P022,app_push,2025-11-06,0
K008576,C000929,P009,sms,2025-12-21,0
K008577,C003927,P030,manager,2026-03-14,1
K008578,C001477,P009,call,2026-01-30,0
K008579,C004888,P008,call,2026-03-17,0
K008580,C001319,P006,sms,2025-08-03,0
K008581,C002744,P010,sms,2025-11-28,0
K008582,C004905,P018,app_push,2025-04-01,0
K008583,C005124,P024,sms,2025-10-26,0
K008584,C004307,P009,call,2025-08-23,0
K008585,C007600,P007,manager,2026-01-10,1
K008586,C006437,P007,sms,2025-06-28,0
K008587,C000812,P013,manager,2025-06-10,1
K008588,C006931,P004,app_push,2025-11-18,0
K008589,C003163,P030,app_push,2026-02-21,0
K008590,C007962,P008,sms,2025-09-29,0
K008591,C007742,P016,manager,2025-07-21,1
K008592,C000693,P026,app_push,2025-12-20,0
K008593,C005309,P023,manager,2025-09-23,1
K008594,C007515,P010,manager,2025-10-02,0
K008595,C003288,P007,app_push,2025-08-29,1
K008596,C003420,P007,call,2025-07-05,0
K008597,C000804,P016,sms,2025-12-26,0
K008598,C002510,P017,call,2025-05-30,0
K008599,C003236,P021,call,2025-12-23,0
K008600,C004693,P022,sms,2026-03-11,1
K008601,C006022,P018,sms,2025-08-24,0
K008602,C003943,P022,app_push,2025-07-04,0
K008603,C002739,P015,app_push,2025-05-05,1
K008604,C000076,P026,app_push,2026-02-18,1
K008605,C005921,P023,app_push,2025-07-28,0
K008606,C001823,P013,call,2025-07-07,0
K008607,C002468,P011,manager,2025-08-29,0
K008608,C001820,P010,sms,2025-04-23,0
K008609,C006586,P008,manager,2026-03-12,0
K008610,C003250,P011,app_push,2025-05-12,1
K008611,C000344,P002,sms,2025-04-16,0
K008612,C001388,P014,call,2026-03-05,0
K008613,C004182,P029,manager,2025-11-20,0
K008614,C003033,P006,call,2025-12-26,0
K008615,C004461,P007,call,2025-08-03,1
K008616,C007261,P020,call,2025-12-27,1
K008617,C002902,P017,manager,2025-08-07,1
K008618,C003819,P028,app_push,2025-11-07,0
K008619,C000109,P002,sms,2025-05-15,0
K008620,C007187,P020,app_push,2025-04-27,0
K008621,C005384,P009,call,2025-06-10,0
K008622,C001651,P028,app_push,2025-08-22,0
K008623,C006198,P027,call,2025-04-15,0
K008624,C003193,P025,sms,2025-05-19,0
K008625,C006718,P029,call,2025-09-08,0
K008626,C007406,P029,manager,2025-05-01,1
K008627,C000951,P027,app_push,2025-07-25,0
K008628,C004366,P025,call,2026-02-22,1
K008629,C007118,P012,app_push,2025-09-11,0
K008630,C005256,P009,app_push,2026-03-01,0
K008631,C001238,P027,sms,2025-08-01,0
K008632,C001547,P016,manager,2025-09-28,1
K008633,C000801,P012,sms,2025-06-04,0
K008634,C006511,P015,manager,2025-10-27,1
K008635,C007142,P005,app_push,2025-07-22,0
K008636,C001827,P010,app_push,2026-01-27,1
K008637,C000271,P023,manager,2025-06-23,1
K008638,C002443,P010,call,2025-10-06,0
K008639,C002288,P025,manager,2025-08-17,1
K008640,C000099,P030,sms,2026-01-23,0
K008641,C002559,P029,sms,2025-12-06,0
K008642,C004154,P013,manager,2026-01-03,1
K008643,C004646,P019,call,2025-04-17,0
K008644,C004453,P006,sms,2025-12-06,0
K008645,C005621,P010,manager,2025-11-11,0
K008646,C007607,P024,sms,2025-11-19,0
K008647,C002872,P016,app_push,2026-03-18,0
K008648,C000494,P020,sms,2026-03-13,0
K008649,C007700,P030,sms,2026-02-26,0
K008650,C006445,P028,app_push,2025-08-10,0
K008651,C001360,P004,sms,2026-03-09,0
K008652,C002752,P011,sms,2025-12-09,0
K008653,C002677,P014,call,2025-04-27,0
K008654,C007549,P019,call,2026-02-06,0
K008655,C003169,P004,manager,2025-10-07,0
K008656,C002003,P017,call,2025-08-10,0
K008657,C003349,P020,app_push,2026-01-23,1
K008658,C007505,P001,manager,2025-05-16,1
K008659,C007682,P030,call,2026-01-04,0
K008660,C006418,P027,manager,2025-07-11,1
K008661,C007986,P011,app_push,2025-06-15,0
K008662,C001837,P028,app_push,2025-10-17,1
K008663,C001306,P006,call,2025-04-07,0
K008664,C005278,P021,sms,2025-11-26,1
K008665,C005035,P002,call,2026-02-17,0
K008666,C005639,P022,app_push,2025-10-10,1
K008667,C003555,P001,sms,2026-03-25,1
K008668,C007456,P026,manager,2026-01-11,0
K008669,C001327,P019,app_push,2025-09-24,0
K008670,C001914,P018,app_push,2025-06-05,0
K008671,C005411,P021,manager,2025-06-28,1
K008672,C006644,P003,manager,2025-12-22,0
K008673,C007525,P007,app_push,2025-06-13,0
K008674,C007939,P022,app_push,2025-10-26,0
K008675,C001230,P007,manager,2025-12-21,1
K008676,C006771,P023,sms,2025-05-07,0
K008677,C003674,P011,app_push,2025-06-18,0
K008678,C003604,P014,sms,2025-05-23,0
K008679,C002873,P015,app_push,2025-09-02,1
K008680,C001822,P010,manager,2025-08-07,1
K008681,C006512,P021,app_push,2025-09-25,0
K008682,C005517,P022,manager,2025-07-08,1
K008683,C005504,P022,sms,2025-07-08,0
K008684,C006493,P013,sms,2025-06-18,0
K008685,C005619,P027,manager,2025-05-15,0
K008686,C002538,P013,sms,2025-10-04,1
K008687,C001760,P026,manager,2025-12-06,1
K008688,C007220,P013,call,2025-08-07,0
K008689,C005722,P004,sms,2025-12-20,0
K008690,C006851,P006,app_push,2025-09-14,1
K008691,C001195,P014,manager,2025-06-02,1
K008692,C000394,P006,manager,2025-09-10,0
K008693,C000157,P030,sms,2025-04-25,0
K008694,C005916,P015,call,2026-03-26,0
K008695,C002715,P016,sms,2025-05-02,0
K008696,C000249,P022,sms,2025-11-16,0
K008697,C007909,P003,call,2025-10-04,0
K008698,C007138,P011,app_push,2025-04-20,0
K008699,C003837,P018,sms,2026-03-05,0
K008700,C001927,P026,call,2026-03-02,0
K008701,C003181,P016,sms,2026-03-17,0
K008702,C000846,P003,manager,2025-10-25,0
K008703,C005454,P024,call,2025-10-22,0
K008704,C003923,P009,call,2025-04-15,1
K008705,C006806,P010,call,2025-12-05,0
K008706,C003625,P004,sms,2025-10-17,0
K008707,C004623,P010,app_push,2025-11-09,0
K008708,C005239,P004,app_push,2025-11-05,0
K008709,C006823,P025,manager,2026-02-10,0
K008710,C002716,P014,sms,2025-11-20,0
K008711,C006835,P005,app_push,2025-04-08,1
K008712,C004226,P008,app_push,2025-07-09,0
K008713,C001138,P010,manager,2025-11-03,0
K008714,C003140,P021,call,2026-02-15,0
K008715,C004005,P018,app_push,2025-04-01,0
K008716,C005156,P027,manager,2025-09-17,1
K008717,C004214,P003,manager,2025-10-10,1
K008718,C006546,P014,manager,2025-06-21,1
K008719,C007245,P028,app_push,2025-08-05,1
K008720,C004570,P028,call,2026-03-14,0
K008721,C000369,P002,call,2025-04-26,0
K008722,C004854,P017,manager,2025-10-02,0
K008723,C001089,P010,manager,2025-05-15,0
K008724,C004710,P014,sms,2026-01-12,0
K008725,C006748,P017,app_push,2025-09-05,1
K008726,C006304,P027,app_push,2026-03-15,0
K008727,C005529,P027,manager,2025-08-30,0
K008728,C002732,P014,call,2026-02-03,0
K008729,C000979,P001,app_push,2026-02-16,0
K008730,C006462,P024,call,2025-05-03,1
K008731,C000323,P002,sms,2025-10-19,0
K008732,C007965,P005,call,2025-09-08,0
K008733,C003407,P022,app_push,2025-04-15,0
K008734,C004437,P003,call,2025-12-07,0
K008735,C007544,P005,manager,2025-08-04,1
K008736,C001079,P029,call,2026-01-04,0
K008737,C005006,P007,app_push,2025-11-26,0
K008738,C004936,P014,sms,2025-12-15,0
K008739,C006903,P028,app_push,2025-07-11,0
K008740,C007662,P010,sms,2025-05-24,0
K008741,C002740,P008,sms,2025-05-19,0
K008742,C002264,P008,call,2026-03-08,0
K008743,C002412,P024,manager,2025-09-15,0
K008744,C007152,P003,app_push,2025-06-07,1
K008745,C007849,P010,sms,2025-06-11,0
K008746,C007130,P015,manager,2025-05-08,0
K008747,C001503,P024,manager,2026-01-16,0
K008748,C006008,P023,sms,2025-05-28,0
K008749,C002455,P026,call,2025-04-13,0
K008750,C005496,P024,manager,2026-02-28,1
K008751,C007783,P020,sms,2026-03-18,0
K008752,C007326,P004,app_push,2025-12-07,0
K008753,C007332,P020,manager,2025-12-30,1
K008754,C003088,P022,manager,2026-03-16,1
K008755,C000619,P020,call,2025-07-29,0
K008756,C007455,P021,call,2025-08-31,0
K008757,C004865,P028,call,2026-01-22,0
K008758,C000671,P001,manager,2025-09-25,0
K008759,C007235,P010,call,2026-01-01,0
K008760,C003750,P028,app_push,2026-01-18,0
K008761,C006459,P025,app_push,2026-02-06,0
K008762,C006177,P030,call,2025-08-13,0
K008763,C005994,P003,manager,2025-04-27,0
K008764,C003064,P026,app_push,2025-08-14,0
K008765,C004246,P023,manager,2025-06-01,1
K008766,C004363,P017,app_push,2025-05-14,0
K008767,C007651,P004,app_push,2025-06-23,0
K008768,C007385,P006,sms,2025-06-14,0
K008769,C001131,P014,manager,2025-06-15,1
K008770,C004913,P030,app_push,2025-06-15,0
K008771,C001495,P014,sms,2026-03-13,0
K008772,C001137,P019,manager,2025-08-12,0
K008773,C006213,P001,manager,2025-08-29,0
K008774,C000680,P020,sms,2025-10-11,0
K008775,C001423,P019,call,2025-12-15,0
K008776,C002211,P021,sms,2025-11-17,0
K008777,C003332,P027,sms,2025-12-06,0
K008778,C001823,P012,sms,2025-11-11,0
K008779,C002364,P005,manager,2025-05-19,0
