holding_id,customer_id,product_id,amount,buy_date
H002973,C004329,P013,28391.13,2025-08-12
H002974,C003721,P013,12950.31,2025-06-25
H002975,C003721,P026,13820.12,2025-05-12
H002976,C004999,P008,42655.18,2025-06-16
H002977,C004999,P022,78993.82,2025-11-07
H002978,C001411,P023,129930.07,2025-01-11
H002979,C004483,P012,10000.0,2025-05-28
H002980,C004483,P011,15619.22,2025-08-31
H002981,C002822,P020,20278.02,2024-10-29
H002982,C002822,P002,12604.68,2025-11-13
H002983,C000890,P004,34083.34,2024-11-06
H002984,C000890,P022,26581.4,2025-01-03
H002985,C006253,P003,50000.0,2025-04-26
H002986,C006253,P024,118262.59,2024-12-29
H002987,C007109,P013,64476.18,2025-09-17
H002988,C007109,P015,52214.72,2025-03-21
H002989,C007109,P006,50000.0,2025-11-17
H002990,C007117,P029,29497.94,2025-04-18
H002991,C007537,P026,21892.33,2025-10-12
H002992,C007880,P003,50000.0,2025-10-08
H002993,C007880,P019,28135.35,2025-06-18
H002994,C007880,P010,50000.0,2025-04-17
H002995,C004819,P008,31263.17,2025-05-16
H002996,C000197,P015,65417.85,2025-03-16
H002997,C006439,P026,68620.45,2025-11-08
H002998,C004056,P002,16902.75,2024-08-09
H002999,C004056,P004,78821.42,2025-09-18
H003000,C000416,P005,100000.0,2024-07-22
H003001,C000416,P027,100000.0,2025-03-24
H003002,C000416,P028,150407.7,2025-01-07
H003003,C003218,P004,54837.23,2024-10-12
H003004,C003218,P010,50000.0,2025-10-02
H003005,C007213,P026,53023.23,2025-02-08
H003006,C007213,P011,16736.2,2024-12-16
H003007,C004664,P022,205531.14,2025-07-18
H003008,C004664,P012,39932.5,2025-08-20
H003009,C004664,P022,10000.0,2025-09-06
H003010,C000433,P024,27644.0,2024-11-24
H003011,C000433,P008,44972.57,2025-06-05
H003012,C000433,P025,91290.58,2025-06-03
H003013,C006193,P009,50000.0,2025-05-16
H003014,C006193,P013,22197.44,2025-08-11
H003015,C003940,P020,10000.0,2024-12-27
H003016,C003455,P016,144305.37,2025-10-28
H003017,C003455,P005,100000.0,2024-12-02
H003018,C003455,P028,100000.0,2025-01-21
H003019,C003455,P005,100000.0,2024-07-26
H003020,C007547,P007,50000.0,2025-01-26
H003021,C003735,P004,23868.97,2025-10-08
H003022,C003735,P011,10866.89,2025-08-13
H003023,C003735,P015,62128.82,2025-01-28
H003024,C002158,P010,50000.0,2025-02-01
H003025,C002158,P019,36229.31,2025-08-26
H003026,C002158,P016,100000.0,2025-04-30
H003027,C005431,P002,22992.06,2025-07-21
H003028,C005431,P013,30907.69,2026-01-14
H003029,C005431,P014,45875.65,2025-12-25
H003030,C005431,P030,95570.82,2024-09-16
H003031,C001109,P006,50000.0,2025-09-14
H003032,C005629,P009,50000.0,2025-07-19
H003033,C005629,P014,72664.6,2025-01-25
H003034,C007822,P011,56551.71,2025-10-07
H003035,C002281,P020,18356.74,2024-10-21
H003036,C002281,P002,47498.62,2024-10-18
H003037,C006713,P024,42914.92,2025-08-29
H003038,C006713,P020,17295.6,2025-12-06
H003039,C007226,P021,100000.0,2025-08-06
H003040,C003072,P025,25621.75,2025-07-27
H003041,C003482,P010,50000.0,2025-04-16
H003042,C003482,P014,29594.22,2025-12-14
H003043,C003482,P023,4970.66,2026-01-12
H003044,C005752,P020,14929.91,2026-01-11
H003045,C000605,P030,74306.33,2024-10-13
H003046,C003108,P014,10000.0,2025-04-24
H003047,C003108,P014,24982.61,2025-10-25
H003048,C003108,P025,3496.92,2025-06-07
H003049,C000881,P005,100000.0,2025-09-11
H003050,C000881,P015,93934.64,2026-01-12
H003051,C001220,P026,53763.67,2024-06-27
H003052,C002649,P022,33271.32,2025-05-24
H003053,C002458,P011,42042.64,2025-09-05
H003054,C006367,P019,40817.49,2025-09-29
H003055,C005781,P020,74515.48,2025-09-16
H003056,C005781,P025,23898.56,2025-12-15
H003057,C005781,P013,34332.53,2025-07-21
H003058,C005124,P022,10000.0,2026-01-08
H003059,C005124,P017,15777.94,2025-03-11
H003060,C005124,P004,15694.51,2025-04-20
H003061,C005124,P011,21635.08,2025-05-30
H003062,C004326,P013,20900.65,2025-06-06
H003063,C006853,P002,25265.61,2025-05-03
H003064,C006853,P020,10000.0,2025-11-05
H003065,C005358,P002,16995.97,2025-04-17
H003066,C001898,P020,10000.0,2024-10-31
H003067,C001898,P008,33119.32,2025-05-23
H003068,C001898,P008,39768.05,2025-11-19
H003069,C001707,P026,112120.64,2025-01-09
H003070,C001707,P006,84568.69,2025-12-14
H003071,C001159,P020,11244.84,2024-08-11
H003072,C001159,P022,22982.18,2024-09-11
H003073,C007047,P020,23892.79,2025-03-15
H003074,C004087,P018,40111.97,2025-09-26
H003075,C004087,P018,14979.58,2024-09-20
H003076,C004087,P018,73922.3,2025-05-14
H003077,C006287,P024,73493.13,2025-06-14
H003078,C006287,P002,25139.68,2024-07-02
H003079,C004374,P029,18071.91,2025-03-14
H003080,C002630,P016,100000.0,2024-06-05
H003081,C007805,P013,100135.22,2025-09-10
H003082,C007805,P001,50000.0,2025-10-11
H003083,C005289,P012,10000.0,2025-06-12
H003084,C005289,P030,18673.2,2024-06-23
H003085,C005289,P015,50000.0,2025-08-15
H003086,C004383,P012,28347.39,2025-07-24
H003087,C004383,P027,100000.0,2025-07-06
H003088,C004383,P002,117147.36,2025-09-13
H003089,C001871,P004,20005.05,2025-09-29
H003090,C001871,P019,22114.75,2025-04-17
H003091,C005815,P013,43528.12,2025-09-04
H003092,C005815,P027,100000.0,2025-04-13
H003093,C005815,P002,38107.54,2025-12-16
H003094,C001865,P011,11333.64,2025-01-04
H003095,C004538,P001,50000.0,2025-05-26
H003096,C004538,P014,64352.65,2024-11-06
H003097,C004538,P028,100000.0,2025-06-30
H003098,C007444,P018,19036.18,2025-03-02
H003099,C002998,P014,37018.94,2026-01-08
H003100,C002998,P011,18166.71,2024-10-03
H003101,C002998,P011,43037.17,2025-11-18
H003102,C000905,P017,99057.92,2024-10-04
H003103,C000905,P001,50000.0,2024-11-28
H003104,C001447,P026,64400.9,2025-01-18
H003105,C001447,P008,16447.52,2025-03-19
H003106,C007505,P026,16328.94,2024-10-18
H003107,C004831,P021,100000.0,2024-11-07
H003108,C004831,P004,7346.84,2025-05-06
H003109,C001887,P015,63484.24,2025-07-18
H003110,C007803,P010,82389.24,2025-05-10
H003111,C007803,P008,33826.19,2025-08-10
H003112,C007803,P022,75012.46,2025-09-18
H003113,C005929,P009,76803.48,2025-01-26
H003114,C005211,P003,73594.19,2025-10-16
H003115,C005211,P009,50000.0,2024-10-12
H003116,C001566,P023,15602.8,2025-05-26
H003117,C003796,P005,100000.0,2025-05-15
H003118,C003796,P029,10000.0,2025-10-29
H003119,C007534,P019,5688.54,2024-11-11
H003120,C004210,P011,37147.83,2025-06-02
H003121,C002389,P002,17736.16,2026-01-18
H003122,C002389,P023,11070.08,2025-07-19
H003123,C002389,P014,12430.51,2025-03-28
H003124,C006140,P014,27697.93,2025-02-02
H003125,C006140,P001,50000.0,2026-01-03
H003126,C003222,P012,65929.03,2025-05-31
H003127,C003222,P029,22109.01,2026-01-21
H003128,C003297,P016,100000.0,2025-10-07
H003129,C002624,P010,50000.0,2025-05-12
H003130,C002624,P004,43631.9,2025-06-22
H003131,C004562,P010,50000.0,2025-05-29
H003132,C004562,P012,28230.86,2025-06-21
H003133,C002400,P017,8907.03,2024-08-07
H003134,C002400,P026,114829.91,2024-11-05
H003135,C002400,P024,16985.14,2025-02-15
H003136,C002400,P009,149776.27,2025-02-02
H003137,C005258,P011,23994.75,2025-12-02
H003138,C002304,P018,10000.0,2024-10-19
H003139,C004914,P008,156398.36,2025-11-11
H003140,C004914,P012,122580.1,2025-12-26
H003141,C005194,P028,100000.0,2025-10-09
H003142,C005194,P011,35564.51,2025-08-23
H003143,C005194,P018,22603.75,2024-12-11
H003144,C005194,P001,50000.0,2026-01-09
H003145,C004303,P020,50683.06,2024-07-09
H003146,C004303,P005,100000.0,2025-07-01
H003147,C004303,P018,15832.77,2025-02-09
H003148,C004303,P009,50000.0,2025-03-22
H003149,C006154,P017,30172.35,2025-08-26
H003150,C004616,P030,19623.67,2024-12-08
H003151,C004616,P014,62497.37,2024-12-03
H003152,C000255,P003,50000.0,2025-10-05
H003153,C000255,P025,3028.81,2025-06-22
H003154,C005282,P004,26872.39,2025-08-10
H003155,C001114,P023,112156.0,2025-04-05
H003156,C001114,P030,37713.81,2025-10-07
H003157,C002261,P008,10628.12,2025-07-17
H003158,C000222,P001,50000.0,2025-02-01
H003159,C000222,P021,100000.0,2024-08-23
H003160,C000222,P029,22093.34,2025-03-08
H003161,C000268,P012,10285.71,2025-11-08
H003162,C000108,P030,41841.78,2024-10-07
H003163,C004728,P017,70694.55,2025-09-30
H003164,C001227,P010,50000.0,2025-05-21
H003165,C002836,P002,17515.65,2024-08-13
H003166,C005712,P016,100000.0,2024-10-20
H003167,C005712,P030,68401.55,2024-10-04
H003168,C005712,P012,25411.69,2025-07-05
H003169,C007295,P019,29445.85,2024-09-09
H003170,C005571,P005,100000.0,2025-11-11
H003171,C005571,P003,70757.85,2025-09-01
H003172,C001513,P017,19293.5,2025-01-08
H003173,C005036,P003,95590.82,2025-11-24
H003174,C003204,P011,15960.72,2025-03-20
H003175,C000304,P020,40611.2,2025-09-15
H003176,C004429,P024,134637.62,2025-05-10
H003177,C004429,P010,91618.02,2025-03-02
H003178,C004429,P017,12635.17,2025-01-04
H003179,C004429,P004,12063.91,2024-09-28
H003180,C004102,P006,50000.0,2025-05-22
H003181,C003694,P012,21291.24,2025-06-06
H003182,C007362,P003,50000.0,2025-11-08
H003183,C007362,P003,50000.0,2026-01-06
H003184,C001211,P016,100000.0,2024-09-23
H003185,C005308,P013,14110.67,2025-08-19
H003186,C002958,P018,71230.64,2024-08-15
H003187,C006920,P023,30389.41,2025-10-11
H003188,C006920,P024,79954.48,2025-09-15
H003189,C001437,P030,32697.09,2024-12-21
H003190,C005980,P019,134838.39,2025-03-26
H003191,C005980,P008,20676.59,2025-04-16
H003192,C007754,P013,13257.07,2025-07-08
H003193,C005493,P015,50000.0,2025-01-29
H003194,C005493,P028,130826.51,2025-06-12
H003195,C005493,P003,50000.0,2025-06-11
H003196,C000377,P002,43360.6,2025-02-22
H003197,C002689,P014,28253.37,2025-07-19
H003198,C002689,P023,107925.64,2025-08-08
H003199,C002116,P015,123706.55,2026-01-16
H003200,C007220,P012,57696.47,2025-07-28
H003201,C000756,P030,39522.56,2024-08-07
H003202,C000292,P011,14199.38,2024-12-02
H003203,C002996,P016,100000.0,2024-07-22
H003204,C002996,P009,58404.92,2025-02-25
H003205,C004059,P005,100000.0,2024-12-19
H003206,C004059,P022,36294.32,2024-09-04
H003207,C001544,P020,30000.2,2025-01-21
H003208,C001544,P013,30859.27,2025-12-03
H003209,C004161,P017,30267.26,2025-09-05
H003210,C004161,P026,41183.55,2025-05-18
H003211,C000189,P010,50000.0,2025-05-04
H003212,C004926,P023,37881.9,2025-01-05
H003213,C001202,P001,50000.0,2024-10-22
H003214,C001202,P027,100000.0,2025-02-18
H003215,C001202,P026,86212.76,2025-01-14
H003216,C007479,P024,15219.26,2025-02-04
H003217,C007479,P004,13892.19,2025-12-16
H003218,C006559,P022,40890.95,2025-08-07
H003219,C006559,P013,14746.11,2025-12-25
H003220,C006559,P025,20319.03,2025-01-30
H003221,C001537,P024,49331.63,2025-05-18
H003222,C001537,P018,14038.77,2024-07-06
H003223,C001537,P029,170810.58,2025-06-22
H003224,C001537,P025,25142.76,2025-09-20
H003225,C007593,P010,50000.0,2024-12-20
H003226,C007593,P001,50000.0,2024-10-20
H003227,C004598,P019,8818.56,2024-08-04
H003228,C000502,P016,100000.0,2025-12-16
H003229,C000502,P008,48722.72,2025-05-05
H003230,C004680,P019,118444.27,2025-08-04
H003231,C004680,P024,25563.81,2024-12-17
H003232,C003107,P025,68417.47,2025-05-29
H003233,C003107,P017,10183.5,2025-06-30
H003234,C003107,P018,21849.56,2025-04-03
H003235,C003107,P008,22989.06,2025-12-07
H003236,C002648,P007,50000.0,2025-12-19
H003237,C001540,P014,31383.81,2026-01-07
H003238,C003981,P030,37426.44,2026-01-21
H003239,C004476,P011,47834.73,2025-08-09
H003240,C004710,P026,23832.36,2024-09-13
H003241,C006836,P008,78090.6,2025-07-10
H003242,C007407,P017,66763.43,2025-07-27
H003243,C000673,P013,25442.29,2025-08-19
H003244,C000673,P019,17633.0,2024-09-03
H003245,C006905,P003,84210.07,2026-01-05
H003246,C006673,P008,24412.26,2025-05-22
H003247,C006673,P011,47557.09,2024-10-18
H003248,C006673,P029,15101.97,2024-12-08
H003249,C006982,P018,95094.52,2024-11-10
H003250,C006982,P015,50000.0,2025-10-12
H003251,C006982,P016,109796.88,2024-12-04
H003252,C006982,P006,50000.0,2025-05-12
H003253,C002477,P012,70154.1,2025-10-01
H003254,C002477,P011,41816.79,2025-06-07
H003255,C002477,P022,19787.53,2025-12-01
H003256,C004205,P012,81342.03,2025-05-26
H003257,C006981,P025,39943.73,2025-07-18
H003258,C006406,P011,70786.84,2025-05-23
H003259,C006406,P022,62761.08,2024-07-12
H003260,C006406,P013,57566.28,2025-06-06
H003261,C006406,P001,50000.0,2024-08-07
H003262,C007616,P029,155703.43,2025-01-31
H003263,C007616,P009,50000.0,2025-05-04
H003264,C007616,P012,39432.96,2025-08-19
H003265,C006277,P016,100000.0,2025-12-03
H003266,C006277,P006,63505.93,2025-01-05
H003267,C001193,P014,47034.69,2025-03-02
H003268,C001193,P014,16400.94,2025-03-01
H003269,C006821,P017,24329.68,2024-09-23
H003270,C007963,P006,50000.0,2025-06-19
H003271,C007963,P002,14342.14,2025-12-07
H003272,C006430,P002,20672.88,2025-02-18
H003273,C006430,P010,50000.0,2025-01-22
H003274,C006430,P022,54942.69,2025-09-29
H003275,C007208,P005,100000.0,2024-07-04
H003276,C001514,P014,71460.31,2025-03-28
H003277,C001514,P014,55274.1,2026-01-18
H003278,C001514,P016,100000.0,2025-11-27
H003279,C001514,P030,30552.33,2025-04-05
H003280,C000217,P004,38869.57,2025-09-02
H003281,C000217,P011,37379.32,2025-12-03
H003282,C000217,P020,14777.03,2025-11-23
H003283,C005426,P024,43283.08,2024-10-24
H003284,C000422,P028,100000.0,2025-10-11
H003285,C000422,P020,14729.5,2025-02-23
H003286,C000422,P023,19126.66,2025-09-15
H003287,C000422,P026,20664.3,2025-09-19
H003288,C000506,P025,23366.64,2025-12-05
H003289,C005317,P030,9202.16,2025-06-19
H003290,C005317,P020,37913.25,2024-07-09
H003291,C007116,P025,28115.08,2025-05-28
H003292,C007116,P022,42234.04,2025-09-19
H003293,C004459,P004,66506.06,2024-12-23
H003294,C004459,P003,143623.39,2025-12-14
H003295,C003071,P005,100000.0,2026-01-17
H003296,C001583,P024,25412.65,2025-04-14
H003297,C001583,P008,13286.29,2025-08-14
H003298,C000507,P016,100000.0,2025-06-13
H003299,C000507,P024,8828.48,2024-12-09
H003300,C002178,P007,75123.1,2024-09-11
H003301,C007686,P029,10000.0,2024-11-17
H003302,C007686,P002,26115.45,2024-09-29
H003303,C007003,P016,100000.0,2025-05-04
H003304,C004845,P011,45506.69,2026-01-11
H003305,C006479,P008,34221.09,2025-11-14
H003306,C007452,P015,50000.0,2025-10-04
H003307,C001966,P007,53636.9,2025-12-13
H003308,C004141,P023,116692.87,2025-06-27
H003309,C004141,P013,33635.7,2025-11-13
H003310,C003612,P030,70348.11,2025-03-18
H003311,C004099,P016,100000.0,2025-06-28
H003312,C004099,P017,48985.24,2025-05-20
H003313,C003351,P015,50000.0,2025-08-25
H003314,C006469,P006,73551.13,2024-10-30
H003315,C005131,P015,50000.0,2025-08-08
H003316,C002578,P023,32350.88,2025-01-05
H003317,C007066,P014,58858.59,2025-04-01
H003318,C006716,P030,41382.57,2025-03-10
H003319,C000334,P029,21951.52,2025-06-14
H003320,C000334,P002,48603.52,2024-07-30
H003321,C000334,P018,49116.06,2024-08-18
H003322,C004828,P022,17967.01,2026-01-02
H003323,C004828,P004,34660.38,2025-05-06
H003324,C006947,P014,18473.13,2025-07-08
H003325,C006947,P017,9816.97,2025-07-08
H003326,C007956,P030,50081.88,2025-08-14
H003327,C007956,P023,58917.06,2025-11-21
H003328,C007956,P006,50000.0,2024-12-27
H003329,C003394,P022,83753.26,2025-06-13
H003330,C006591,P030,30989.19,2025-05-08
H003331,C006591,P007,50000.0,2025-07-03
H003332,C007002,P004,23293.94,2025-07-04
H003333,C006174,P010,50000.0,2026-01-15
H003334,C006174,P020,26958.3,2025-05-28
H003335,C007493,P020,102760.69,2025-03-23
H003336,C003622,P006,73987.28,2025-04-19
H003337,C003622,P010,50000.0,2025-04-25
H003338,C003622,P030,37800.99,2025-09-22
H003339,C005521,P028,100000.0,2025-06-11
H003340,C005521,P022,10000.0,2025-08-23
H003341,C000747,P013,115681.27,2025-09-17
H003342,C001564,P026,47922.08,2025-07-14
H003343,C007923,P014,21950.74,2025-02-28
H003344,C003039,P016,100000.0,2025-06-06
H003345,C003039,P014,11827.55,2025-01-10
H003346,C003308,P003,50000.0,2025-11-15
H003347,C002276,P023,5263.9,2025-11-28
H003348,C006871,P030,31853.67,2025-06-02
H003349,C006871,P027,100000.0,2025-02-26
H003350,C002334,P023,17461.34,2025-04-27
H003351,C002993,P005,114046.58,2025-06-08
H003352,C005897,P001,122801.25,2025-09-25
H003353,C005897,P012,10000.0,2025-10-12
H003354,C005897,P016,100000.0,2024-11-29
H003355,C006387,P023,28850.17,2025-04-14
H003356,C006387,P030,49808.71,2025-07-21
H003357,C007398,P029,38187.1,2025-12-26
H003358,C002928,P017,48132.92,2024-12-11
H003359,C002928,P005,100000.0,2025-03-30
H003360,C002928,P028,100000.0,2024-10-02
H003361,C002928,P003,50000.0,2025-04-27
H003362,C000260,P022,34891.08,2025-05-01
H003363,C000260,P025,29567.88,2025-07-30
H003364,C007329,P015,50000.0,2025-09-13
H003365,C007329,P003,52474.97,2025-06-17
H003366,C007329,P017,20100.28,2025-06-14
H003367,C005705,P013,33202.34,2025-10-20
H003368,C005313,P017,7735.06,2024-09-27
H003369,C005313,P019,9707.72,2025-09-17
H003370,C006788,P012,81184.61,2025-10-17
H003371,C006788,P018,41720.94,2025-09-20
H003372,C006788,P003,222458.16,2025-10-31
H003373,C000381,P013,30643.09,2025-10-19
H003374,C000381,P025,41266.42,2025-02-03
H003375,C002570,P018,21943.1,2024-09-30
H003376,C002570,P018,54959.66,2025-03-22
H003377,C002570,P021,100000.0,2025-10-30
H003378,C002570,P022,17358.47,2026-01-04
H003379,C000600,P008,18458.29,2025-02-15
H003380,C001845,P002,24263.88,2024-11-04
H003381,C000046,P019,16716.5,2024-07-23
H003382,C001445,P011,16207.37,2025-09-24
H003383,C001445,P016,100000.0,2024-11-28
H003384,C001445,P011,19626.1,2024-08-10
H003385,C001445,P005,100000.0,2025-02-06
H003386,C001653,P022,27133.56,2024-09-15
H003387,C001587,P009,56174.33,2025-12-22
H003388,C005118,P002,184344.64,2025-05-16
H003389,C005118,P015,50000.0,2025-12-17
H003390,C005118,P021,100000.0,2025-12-11
H003391,C001894,P007,50000.0,2024-09-27
H003392,C001894,P019,27234.14,2024-07-27
H003393,C001894,P006,50000.0,2024-07-06
H003394,C005325,P004,19467.83,2025-12-29
H003395,C005575,P030,23924.66,2024-12-25
H003396,C005575,P026,89610.04,2024-06-05
H003397,C005134,P010,50000.0,2025-01-03
H003398,C005134,P009,61045.38,2025-08-15
H003399,C005323,P027,100000.0,2025-03-23
H003400,C004382,P015,50000.0,2025-07-30
H003401,C007652,P020,15735.69,2024-11-07
H003402,C007652,P014,23166.41,2024-12-09
H003403,C007652,P020,40361.24,2025-09-22
H003404,C007652,P017,25533.12,2025-05-07
H003405,C002692,P007,101851.48,2025-02-15
H003406,C002311,P014,32785.76,2026-01-06
H003407,C002311,P012,14026.59,2025-07-22
H003408,C003791,P025,12860.5,2025-07-02
H003409,C003791,P009,160248.01,2025-04-18
H003410,C003791,P005,100000.0,2026-01-04
H003411,C003380,P020,17937.88,2025-05-26
H003412,C004016,P017,21614.33,2025-11-24
H003413,C001601,P009,50000.0,2024-10-05
H003414,C001601,P012,25803.74,2025-10-22
H003415,C001601,P026,32780.0,2025-10-05
H003416,C006635,P023,23922.0,2025-04-22
H003417,C005689,P011,13087.69,2024-10-27
H003418,C005689,P017,52237.71,2024-11-03
H003419,C003361,P003,50000.0,2025-04-15
H003420,C003361,P010,50000.0,2025-06-26
H003421,C003361,P007,50000.0,2024-08-28
H003422,C003361,P026,71404.71,2025-10-07
H003423,C006275,P001,50000.0,2024-11-22
H003424,C006275,P017,15859.55,2025-10-26
H003425,C002852,P009,50000.0,2025-07-02
H003426,C002852,P018,49628.7,2024-09-23
H003427,C002852,P017,35360.92,2024-09-20
H003428,C004447,P030,34490.85,2024-12-23
H003429,C005820,P030,23673.27,2025-08-24
H003430,C001299,P002,10865.45,2024-07-03
H003431,C001299,P015,70398.93,2025-07-13
H003432,C000427,P028,231877.06,2025-02-11
H003433,C000427,P026,9138.68,2025-03-29
H003434,C003442,P019,19497.57,2025-11-14
H003435,C000806,P011,33105.03,2025-06-19
H003436,C002274,P022,60844.6,2024-09-26
H003437,C000411,P013,56995.76,2025-11-04
H003438,C006694,P002,16637.8,2025-05-08
H003439,C002463,P004,34817.13,2024-06-16
H003440,C000439,P003,50000.0,2025-08-27
H003441,C000439,P008,24804.85,2025-05-18
H003442,C005526,P018,25652.87,2025-04-01
H003443,C007131,P024,17492.57,2025-02-13
H003444,C007131,P028,100000.0,2025-09-08
H003445,C000435,P016,100000.0,2025-12-12
H003446,C000435,P028,100000.0,2024-07-29
H003447,C005266,P015,50000.0,2025-02-12
H003448,C005266,P024,43715.65,2025-09-11
H003449,C000752,P013,27489.91,2025-12-27
H003450,C001953,P001,50000.0,2024-06-25
H003451,C001953,P027,100000.0,2025-06-25
H003452,C001953,P029,29574.01,2025-01-01
H003453,C002134,P012,60821.85,2025-07-14
H003454,C002134,P006,57824.22,2024-06-18
H003455,C002134,P030,82024.9,2025-08-31
H003456,C005014,P026,9757.87,2025-07-19
H003457,C003160,P025,18400.27,2025-07-27
H003458,C004776,P008,10000.0,2025-04-05
H003459,C007836,P018,54118.07,2024-11-13
H003460,C007836,P028,100000.0,2025-04-13
H003461,C007836,P025,62441.87,2025-02-13
H003462,C007836,P001,50000.0,2024-11-07
H003463,C006476,P003,50000.0,2025-05-24
H003464,C006476,P006,50000.0,2025-08-19
H003465,C006476,P029,18538.88,2025-02-10
H003466,C006476,P026,76617.99,2025-04-10
H003467,C003136,P023,38971.98,2025-11-14
H003468,C003136,P025,104856.5,2025-10-07
H003469,C001050,P026,75086.92,2025-01-11
