event_id,customer_id,event_type,event_date
E003146,C004778,login,2025-11-25
E003147,C004778,login,2026-01-08
E003148,C004778,complaint,2025-11-02
E003149,C001194,login,2025-12-11
E003150,C001194,login,2026-01-17
E003151,C001194,login,2025-07-18
E003152,C001194,consult,2025-08-19
E003153,C001194,login,2026-02-11
E003154,C005455,consult,2025-11-27
E003155,C005455,login,2025-06-10
E003156,C006447,consult,2026-03-27
E003157,C006447,login,2025-08-23
E003158,C006447,consult,2025-10-08
E003159,C006447,login,2025-09-03
E003160,C006447,login,2025-06-22
E003161,C000333,login,2025-12-13
E003162,C000333,login,2026-02-25
E003163,C000333,login,2026-03-22
E003164,C000333,login,2026-03-25
E003165,C000333,login,2025-07-16
E003166,C003845,login,2025-09-15
E003167,C003845,login,2026-01-20
E003168,C003845,login,2026-01-17
E003169,C003845,complaint,2025-11-02
E003170,C005698,consult,2026-03-19
E003171,C005698,login,2025-12-12
E003172,C005698,consult,2025-09-29
E003173,C005698,login,2025-06-03
E003174,C005698,login,2025-12-26
E003175,C000060,login,2025-12-24
E003176,C000060,login,2026-03-03
E003177,C000060,complaint,2025-12-09
E003178,C000060,login,2026-01-04
E003179,C000060,login,2025-08-12
E003180,C002417,login,2026-01-12
E003181,C003362,login,2025-06-30
E003182,C003362,login,2025-10-14
E003183,C003362,login,2025-10-07
E003184,C001277,complaint,2025-06-09
E003185,C003312,login,2026-01-24
E003186,C003312,login,2025-09-20
E003187,C000148,login,2025-11-14
E003188,C000148,login,2025-11-15
E003189,C000148,login,2025-12-07
E003190,C000616,login,2025-11-29
E003191,C000616,login,2025-08-12
E003192,C006242,login,2025-09-28
E003193,C006242,login,2025-09-26
E003194,C006242,login,2025-11-21
E003195,C006242,login,2025-09-30
E003196,C006242,login,2025-09-17
E003197,C001242,login,2025-09-20
E003198,C001242,consult,2026-01-17
E003199,C001242,login,2026-03-21
E003200,C000651,login,2025-12-06
E003201,C000651,consult,2025-09-28
E003202,C000651,consult,2025-11-09
E003203,C000651,consult,2026-02-14
E003204,C006047,login,2026-02-08
E003205,C006047,login,2025-10-17
E003206,C006047,consult,2026-03-15
E003207,C007118,login,2025-06-05
E003208,C007118,login,2026-02-12
E003209,C007118,login,2026-01-16
E003210,C001778,login,2025-11-16
E003211,C001778,login,2025-09-19
E003212,C001261,login,2025-08-29
E003213,C001261,login,2025-10-02
E003214,C001261,login,2025-10-11
E003215,C001864,login,2026-03-01
E003216,C001864,login,2026-03-16
E003217,C001864,login,2025-11-04
E003218,C002639,login,2025-06-20
E003219,C002639,complaint,2026-03-12
E003220,C002639,consult,2025-10-19
E003221,C004101,login,2025-10-14
E003222,C004101,login,2025-09-05
E003223,C004101,login,2025-08-25
E003224,C004101,login,2025-11-27
E003225,C003629,consult,2025-09-15
E003226,C003629,complaint,2026-02-27
E003227,C003629,login,2025-11-10
E003228,C003629,consult,2025-06-09
E003229,C004638,login,2025-06-24
E003230,C001286,login,2025-11-21
E003231,C001286,login,2025-11-07
E003232,C000351,consult,2025-11-10
E003233,C000351,consult,2025-08-20
E003234,C000351,login,2025-12-08
E003235,C002382,consult,2025-06-27
E003236,C002382,consult,2025-07-12
E003237,C002382,login,2025-07-14
E003238,C002587,consult,2026-03-16
E003239,C002587,login,2025-06-16
E003240,C002587,login,2025-10-05
E003241,C003554,login,2025-06-10
E003242,C003554,login,2026-03-01
E003243,C003554,login,2025-07-04
E003244,C003554,login,2025-10-20
E003245,C003554,consult,2025-11-26
E003246,C007318,login,2025-07-07
E003247,C007318,consult,2025-07-27
E003248,C007318,login,2025-07-05
E003249,C007318,complaint,2025-11-22
E003250,C005412,login,2026-02-05
E003251,C007658,login,2026-02-21
E003252,C007658,complaint,2025-10-13
E003253,C007658,login,2025-12-08
E003254,C007658,login,2026-01-16
E003255,C007658,consult,2025-09-16
E003256,C006426,consult,2026-03-13
E003257,C006426,consult,2025-11-20
E003258,C005452,login,2025-08-24
E003259,C006061,consult,2025-09-06
E003260,C006061,login,2025-10-25
E003261,C006061,login,2025-11-08
E003262,C006061,login,2025-09-13
E003263,C006061,login,2025-07-16
E003264,C003767,complaint,2025-11-08
E003265,C003767,login,2025-11-25
E003266,C003767,login,2025-07-01
E003267,C003767,login,2025-10-13
E003268,C003767,consult,2025-11-26
E003269,C004497,login,2025-10-08
E003270,C004497,consult,2026-03-12
E003271,C004248,login,2025-06-05
E003272,C004248,login,2025-08-26
E003273,C004248,complaint,2025-06-04
E003274,C002247,consult,2025-08-11
E003275,C005920,login,2025-09-02
E003276,C001749,login,2025-08-12
E003277,C005383,login,2025-08-13
E003278,C005383,login,2026-02-07
E003279,C005383,login,2025-12-10
E003280,C005383,consult,2025-08-01
E003281,C005383,login,2025-10-21
E003282,C002600,login,2025-07-14
E003283,C002600,login,2025-07-02
E003284,C002600,login,2025-11-15
E003285,C006093,consult,2025-12-11
E003286,C004582,login,2025-12-18
E003287,C004582,complaint,2026-02-01
E003288,C004582,consult,2025-10-31
E003289,C004582,consult,2025-08-04
E003290,C001859,login,2025-12-22
E003291,C001859,login,2025-09-10
E003292,C001859,login,2025-10-06
E003293,C001859,complaint,2026-03-26
E003294,C001859,complaint,2025-08-12
E003295,C004559,login,2026-01-18
E003296,C006168,login,2025-10-07
E003297,C006168,login,2025-07-23
E003298,C006168,login,2025-11-14
E003299,C006168,login,2025-10-03
E003300,C006168,login,2025-12-26
E003301,C003053,complaint,2026-01-30
E003302,C003053,login,2025-12-17
E003303,C003053,login,2025-12-14
E003304,C003053,login,2025-07-07
E003305,C003053,login,2025-07-16
E003306,C002723,login,2026-01-30
E003307,C002723,login,2025-08-27
E003308,C002723,login,2026-02-12
E003309,C002723,login,2025-11-12
E003310,C007350,login,2026-02-27
E003311,C006951,login,2025-09-04
E003312,C006951,login,2025-07-03
E003313,C002749,login,2025-10-10
E003314,C002749,login,2025-06-09
E003315,C002749,consult,2026-01-12
E003316,C002749,complaint,2025-06-15
E003317,C002749,login,2025-06-17
E003318,C002142,login,2025-06-27
E003319,C002142,login,2025-12-19
E003320,C002142,login,2025-11-08
E003321,C002142,login,2026-02-03
E003322,C002142,complaint,2025-10-16
E003323,C006654,login,2025-08-14
E003324,C006654,consult,2025-08-03
E003325,C006654,login,2025-09-23
E003326,C003167,login,2025-08-10
E003327,C003167,login,2025-09-21
E003328,C003167,login,2026-01-23
E003329,C004043,login,2025-11-23
E003330,C004043,login,2026-03-22
E003331,C004043,login,2025-08-11
E003332,C004043,consult,2025-12-11
E003333,C004043,login,2025-06-21
E003334,C007819,login,2025-12-27
E003335,C007819,consult,2026-01-13
E003336,C007819,login,2025-10-02
E003337,C007819,login,2026-02-27
E003338,C003084,login,2025-09-14
E003339,C003084,login,2025-11-07
E003340,C003250,login,2025-07-10
E003341,C003250,login,2026-03-18
E003342,C003250,consult,2025-08-26
E003343,C003250,login,2025-06-26
E003344,C003250,login,2026-01-27
E003345,C006383,complaint,2025-11-27
E003346,C006383,login,2026-03-09
E003347,C006383,login,2026-03-12
E003348,C001773,consult,2025-07-16
E003349,C001773,complaint,2026-03-22
E003350,C006163,login,2025-10-16
E003351,C006163,login,2025-07-24
E003352,C006163,consult,2025-07-30
E003353,C006163,login,2025-10-14
E003354,C006163,login,2025-10-04
E003355,C002148,consult,2025-07-22
E003356,C002148,login,2026-01-28
E003357,C002148,login,2025-09-12
E003358,C001062,login,2025-07-29
E003359,C001062,login,2025-06-13
E003360,C001062,login,2025-11-30
E003361,C003027,login,2025-06-11
E003362,C003027,login,2025-10-12
E003363,C003027,login,2025-10-14
E003364,C002572,login,2025-11-27
E003365,C002572,consult,2026-02-26
E003366,C002572,login,2025-11-14
E003367,C002572,login,2026-01-31
E003368,C002572,login,2026-03-26
E003369,C006833,consult,2025-10-25
E003370,C006833,consult,2025-11-24
E003371,C006833,consult,2025-09-25
E003372,C007847,consult,2026-01-01
E003373,C005535,complaint,2025-06-27
E003374,C007550,login,2026-03-06
E003375,C007550,complaint,2025-09-07
E003376,C001119,login,2025-12-16
E003377,C007903,consult,2025-09-03
E003378,C007903,login,2025-09-08
E003379,C007903,consult,2026-01-25
E003380,C007903,login,2025-06-27
E003381,C007903,consult,2025-12-03
E003382,C000748,complaint,2025-07-11
E003383,C000748,login,2026-03-12
E003384,C000748,login,2025-12-14
E003385,C001882,login,2025-08-02
E003386,C007407,login,2026-01-16
E003387,C002087,login,2025-12-18
E003388,C002087,consult,2025-06-20
E003389,C002087,login,2026-01-22
E003390,C002087,login,2025-08-10
E003391,C005180,login,2025-06-16
E003392,C006030,login,2025-08-02
E003393,C006030,login,2025-06-11
E003394,C005731,login,2025-12-06
E003395,C005731,consult,2025-08-06
E003396,C005731,login,2025-07-31
E003397,C005731,login,2025-07-08
E003398,C005731,consult,2025-12-07
E003399,C003074,login,2026-01-10
E003400,C003074,login,2025-10-13
E003401,C003074,login,2026-03-25
E003402,C003074,login,2025-08-29
E003403,C006565,consult,2026-01-03
E003404,C006565,login,2026-03-20
E003405,C006565,login,2025-07-28
E003406,C007721,complaint,2026-02-09
E003407,C007721,login,2025-11-21
E003408,C007721,login,2026-03-02
E003409,C007721,login,2025-09-28
E003410,C007721,login,2025-09-24
E003411,C001011,complaint,2025-09-21
E003412,C001011,login,2025-12-16
E003413,C001011,login,2026-03-21
E003414,C001011,consult,2025-12-07
E003415,C001307,login,2026-02-18
E003416,C001307,complaint,2025-09-02
E003417,C001307,consult,2026-03-03
E003418,C007827,login,2026-02-21
E003419,C007827,login,2025-06-25
E003420,C007827,login,2025-10-28
E003421,C007827,login,2026-03-14
E003422,C007827,login,2025-09-03
E003423,C002517,login,2025-12-17
E003424,C002022,complaint,2025-06-06
E003425,C002022,login,2025-12-18
E003426,C002022,login,2025-10-03
E003427,C002022,complaint,2025-09-21
E003428,C006196,login,2025-06-18
E003429,C006196,login,2025-11-12
E003430,C000988,login,2025-07-07
E003431,C001725,login,2026-03-15
E003432,C001725,login,2026-02-20
E003433,C001725,login,2025-06-27
E003434,C005950,login,2025-10-29
E003435,C003223,login,2026-01-12
E003436,C007168,consult,2026-01-31
E003437,C007168,login,2026-01-29
E003438,C003324,login,2025-06-15
E003439,C003324,login,2025-10-30
E003440,C003324,login,2025-08-05
E003441,C003324,complaint,2025-11-10
E003442,C003324,complaint,2025-07-19
E003443,C007262,login,2026-02-02
E003444,C007262,login,2026-02-20
E003445,C005284,login,2026-01-21
E003446,C004551,login,2026-03-12
E003447,C004551,login,2025-08-17
E003448,C002324,login,2025-10-02
E003449,C004422,login,2025-09-05
E003450,C004422,consult,2025-10-21
E003451,C004422,complaint,2026-02-22
E003452,C004422,consult,2025-11-17
E003453,C004422,login,2026-02-14
E003454,C006514,login,2025-12-13
E003455,C006514,consult,2025-08-01
E003456,C001461,consult,2025-11-30
E003457,C001461,login,2025-11-04
E003458,C001461,login,2025-09-16
E003459,C004114,consult,2025-09-26
E003460,C004114,login,2025-06-16
E003461,C004114,complaint,2025-11-17
E003462,C000471,login,2025-12-10
E003463,C000471,complaint,2025-11-29
E003464,C000471,complaint,2025-09-04
E003465,C000471,consult,2026-02-03
E003466,C006704,login,2025-12-30
E003467,C006704,login,2025-07-06
E003468,C006704,login,2026-03-16
E003469,C006755,login,2026-01-05
E003470,C006755,login,2026-03-21
E003471,C001875,login,2025-09-03
E003472,C001875,login,2025-07-01
E003473,C001875,login,2025-07-15
E003474,C004556,consult,2026-02-12
E003475,C004556,consult,2025-11-21
E003476,C004556,complaint,2025-07-21
E003477,C004969,login,2026-03-15
E003478,C001667,consult,2026-03-12
E003479,C001667,login,2025-10-07
E003480,C001667,login,2025-11-19
E003481,C001667,login,2025-10-28
E003482,C001667,login,2026-01-05
E003483,C003614,complaint,2025-11-15
E003484,C003614,login,2026-02-03
E003485,C003614,login,2026-02-18
E003486,C002702,login,2025-06-09
E003487,C002702,login,2025-07-10
E003488,C002702,login,2025-07-06
E003489,C006913,login,2026-02-22
E003490,C006913,login,2026-02-15
E003491,C006913,login,2025-06-14
E003492,C006913,login,2026-03-15
E003493,C006375,login,2025-12-21
E003494,C006375,login,2026-02-26
E003495,C006375,login,2025-07-19
E003496,C006375,complaint,2025-06-02
E003497,C006375,login,2025-12-25
E003498,C007092,login,2025-08-09
E003499,C007092,login,2025-07-02
E003500,C007092,login,2025-06-01
E003501,C007092,login,2025-06-14
E003502,C002837,login,2025-10-06
E003503,C001385,login,2025-10-28
E003504,C001385,login,2025-08-10
E003505,C006461,complaint,2025-09-10
E003506,C006461,consult,2025-12-12
E003507,C006461,consult,2026-01-16
E003508,C007524,login,2025-12-01
E003509,C007524,login,2025-08-03
E003510,C004353,consult,2026-03-07
E003511,C004353,login,2025-06-16
E003512,C000916,consult,2025-06-29
E003513,C000916,login,2025-11-14
E003514,C000916,login,2025-11-24
E003515,C001223,login,2026-02-25
E003516,C001223,login,2025-06-16
E003517,C001223,login,2025-12-15
E003518,C005697,consult,2025-08-23
E003519,C005697,login,2025-12-05
E003520,C005697,login,2025-09-10
E003521,C003342,consult,2026-01-20
E003522,C003342,login,2026-03-17
E003523,C003342,login,2025-12-22
E003524,C006042,login,2025-12-14
E003525,C006042,login,2025-08-22
E003526,C006042,login,2025-12-30
E003527,C004992,login,2025-11-21
E003528,C004992,login,2025-06-03
E003529,C004992,login,2026-03-27
E003530,C004992,login,2025-07-05
E003531,C006008,login,2025-09-07
E003532,C006008,consult,2025-11-21
E003533,C000741,consult,2025-11-13
E003534,C000741,login,2025-11-23
E003535,C000741,login,2026-01-22
E003536,C000741,login,2025-10-16
E003537,C000741,login,2025-09-26
E003538,C000130,consult,2025-08-19
E003539,C000130,login,2026-03-24
E003540,C002035,login,2026-01-13
E003541,C001641,login,2025-07-13
E003542,C007114,login,2026-02-07
E003543,C007114,login,2025-06-27
E003544,C007114,login,2026-02-21
E003545,C007114,login,2025-10-02
E003546,C002009,login,2025-12-07
E003547,C002009,consult,2025-10-15
E003548,C002009,consult,2025-12-08
E003549,C002009,login,2025-10-04
E003550,C004868,login,2026-01-21
E003551,C004868,login,2026-03-25
E003552,C006781,login,2026-03-14
E003553,C006781,login,2025-08-15
E003554,C004964,consult,2025-06-29
E003555,C004964,login,2025-10-08
E003556,C004964,login,2026-01-29
E003557,C004176,complaint,2025-12-23
E003558,C004176,consult,2025-11-21
E003559,C004176,login,2026-02-26
E003560,C004176,login,2025-09-07
E003561,C004176,login,2026-03-19
E003562,C007829,login,2026-02-11
E003563,C002533,login,2025-08-27
E003564,C006818,login,2026-03-20
E003565,C006818,login,2025-08-24
E003566,C006818,consult,2025-09-07
E003567,C006818,consult,2025-10-14
E003568,C006818,consult,2026-02-02
E003569,C003711,consult,2026-03-10
E003570,C003402,login,2025-11-25
E003571,C003402,login,2025-07-26
E003572,C003402,login,2025-07-23
E003573,C003402,login,2025-12-08
E003574,C003402,login,2025-07-02
E003575,C000843,complaint,2025-09-08
E003576,C000843,consult,2025-07-07
E003577,C000843,consult,2025-09-28
E003578,C000843,login,2026-01-17
E003579,C000832,consult,2026-01-01
E003580,C000832,consult,2026-03-23
E003581,C000832,login,2025-12-10
E003582,C001018,login,2025-10-17
E003583,C001018,login,2026-01-14
E003584,C001018,consult,2025-09-03
E003585,C001018,login,2026-02-14
E003586,C007480,consult,2025-10-11
E003587,C003022,login,2025-07-03
E003588,C003022,login,2026-02-28
E003589,C003022,login,2025-12-16
E003590,C003022,consult,2026-03-25
E003591,C003022,login,2025-10-02
E003592,C005222,login,2026-03-07
E003593,C005222,login,2025-12-18
E003594,C005222,consult,2026-02-07
E003595,C000841,login,2026-02-14
E003596,C005691,consult,2025-11-25
E003597,C005691,login,2025-08-01
E003598,C005691,login,2025-06-01
E003599,C005691,complaint,2025-09-07
E003600,C005691,login,2025-11-06
E003601,C001702,login,2026-03-26
E003602,C001702,login,2025-10-17
E003603,C001702,login,2026-02-25
E003604,C001702,login,2026-01-01
E003605,C001702,consult,2025-09-20
E003606,C001376,login,2025-09-03
E003607,C001376,login,2025-06-19
E003608,C001376,consult,2026-03-19
E003609,C001376,login,2026-01-23
E003610,C001376,login,2025-11-23
E003611,C006621,consult,2025-07-02
E003612,C006621,complaint,2025-08-10
E003613,C006621,login,2026-01-09
E003614,C006621,login,2026-01-01
E003615,C002137,consult,2025-12-09
E003616,C002137,login,2025-08-31
E003617,C002137,complaint,2025-11-23
E003618,C002137,login,2026-01-07
E003619,C002137,login,2026-01-26
E003620,C002125,login,2025-06-21
E003621,C002125,login,2026-02-17
E003622,C002125,consult,2025-06-08
E003623,C002125,login,2026-03-25
E003624,C000193,login,2026-03-16
E003625,C000193,login,2025-10-15
E003626,C000193,login,2025-06-25
E003627,C007519,login,2025-08-13
E003628,C007519,consult,2025-10-28
E003629,C007519,login,2026-03-20
E003630,C007519,consult,2025-07-30
E003631,C007519,complaint,2025-07-16
E003632,C002706,login,2025-12-27
E003633,C005193,login,2025-08-14
E003634,C005193,login,2026-01-14
E003635,C005193,login,2026-02-16
E003636,C005193,login,2025-12-18
E003637,C005193,consult,2025-07-02
E003638,C004472,login,2025-06-20
E003639,C004472,login,2025-11-18
E003640,C001269,login,2025-09-07
E003641,C001269,login,2025-12-12
E003642,C001269,login,2026-01-28
E003643,C001269,login,2025-08-14
E003644,C000537,login,2026-01-10
E003645,C006386,login,2026-02-11
E003646,C000786,login,2026-03-25
E003647,C000786,login,2025-10-19
E003648,C001280,login,2025-08-04
E003649,C001280,login,2025-07-06
E003650,C001280,consult,2025-07-03
E003651,C001280,login,2025-10-25
E003652,C004846,consult,2025-10-29
E003653,C004846,login,2025-06-12
E003654,C004846,login,2025-07-04
E003655,C004846,login,2026-03-26
E003656,C004846,login,2025-12-03
E003657,C001052,consult,2026-01-14
E003658,C001052,login,2025-09-04
E003659,C001052,consult,2025-10-20
E003660,C001052,complaint,2025-09-09
E003661,C002462,login,2025-10-06
E003662,C002462,login,2025-10-23
E003663,C005155,complaint,2025-06-18
E003664,C004131,login,2025-09-14
E003665,C004131,login,2026-03-17
E003666,C004131,login,2026-01-07
E003667,C004169,login,2025-07-24
E003668,C004169,login,2025-08-21
E003669,C004169,login,2026-02-14
E003670,C004169,login,2026-02-23
E003671,C004018,consult,2025-08-07
E003672,C004018,login,2026-03-06
E003673,C004018,login,2025-07-04
E003674,C004018,login,2025-08-09
E003675,C004018,login,2025-07-12
